acc,gamma,graph,mse_naive,mse_our,rate,seed
0.014705882352941176,0.05,BA_N_100_M_11,0.4819964075640126,0.7078420950392604,7,15
0.0,0.05,BA_N_100_M_11,0.4886958712694444,0.7506490040902956,7,16
0.015384615384615385,0.05,BA_N_100_M_11,0.473758119160719,0.7110958638082259,7,17
0.02631578947368421,0.05,BA_N_100_M_11,0.4673851739230724,0.6713486967438836,7,18
0.05555555555555555,0.05,BA_N_100_M_11,0.48373736643347254,0.7028888202676242,7,19
0.17,0.05,BA_N_100_M_11,0.40841125012715296,0.6022572212756041,9,10
0.15306122448979592,0.05,BA_N_100_M_11,0.39931967712302247,0.5979037827125702,9,11
0.19,0.05,BA_N_100_M_11,0.43508463316694956,0.6144191890314199,9,12
0.15,0.05,BA_N_100_M_11,0.4210446966560591,0.602663571308815,9,13
0.21,0.05,BA_N_100_M_11,0.4695915171335673,0.6243001321988192,9,14
0.16,0.05,BA_N_100_M_11,0.41195902432214343,0.5984993542606529,9,15
0.18181818181818182,0.05,BA_N_100_M_11,0.37977202354761563,0.580061052967999,9,16
0.17,0.05,BA_N_100_M_11,0.4465747164222173,0.6142468872294129,9,17
0.21,0.05,BA_N_100_M_11,0.4266417930149828,0.60730494698794,9,18
0.18,0.05,BA_N_100_M_11,0.42277148562929856,0.5981010879095983,9,19
0.19,0.05,BA_N_100_M_11,0.45024711056723793,0.6361407972574183,11,10
0.16,0.05,BA_N_100_M_11,0.4484220061518978,0.650156702705882,11,11
0.17,0.05,BA_N_100_M_11,0.48218976183373524,0.6575891252349121,11,12
0.16,0.05,BA_N_100_M_11,0.4657406399770998,0.6629096300472032,11,13
0.12,0.05,BA_N_100_M_11,0.3894686003897288,0.6110332333480744,11,14
0.17,0.05,BA_N_100_M_11,0.5104065591716185,0.6685383561076609,11,15
0.15,0.05,BA_N_100_M_11,0.49350747643110704,0.6777259941180654,11,16
0.13,0.05,BA_N_100_M_11,0.4697253871234252,0.6484927212650996,11,17
0.15,0.05,BA_N_100_M_11,0.4517388678380113,0.6540615223692001,11,18
0.17,0.05,BA_N_100_M_11,0.5045527777063356,0.6770831292330556,11,19
0.61,0.05,BA_N_100_M_11,0.5249407340968594,0.39924936023474417,13,10
0.61,0.05,BA_N_100_M_11,0.5781832482961189,0.3907210700396761,13,11
0.59,0.05,BA_N_100_M_11,0.5583754581679071,0.3858728228658532,13,12
0.67,0.05,BA_N_100_M_11,0.5376403901313573,0.36295360218175454,13,13
0.6,0.05,BA_N_100_M_11,0.5378805546921379,0.38361254129117933,13,14
0.6,0.05,BA_N_100_M_11,0.5407724080494549,0.3861047108230536,13,15
0.61,0.05,BA_N_100_M_11,0.5137497630930393,0.3883803195704689,13,16
0.61,0.05,BA_N_100_M_11,0.5249204958628093,0.38251254323012013,13,17
0.63,0.05,BA_N_100_M_11,0.5447952790605033,0.38648283126376914,13,18
0.56,0.05,BA_N_100_M_11,0.5297283404541905,0.41454723576951125,13,19
0.59,0.05,BA_N_100_M_11,0.5889784604028404,0.4517174757826062,15,10
0.68,0.05,BA_N_100_M_11,0.5856658973267163,0.4260926545873525,15,11
0.69,0.05,BA_N_100_M_11,0.5936230633527075,0.4404401530837338,15,12
0.73,0.05,BA_N_100_M_11,0.6123282294389135,0.42136542208507183,15,13
0.6,0.05,BA_N_100_M_11,0.5764762353747169,0.4330257511577317,15,14
0.75,0.05,BA_N_100_M_11,0.6474941179914411,0.41401571280075666,15,15
0.64,0.05,BA_N_100_M_11,0.6227376665327291,0.4390571609316569,15,16
0.68,0.05,BA_N_100_M_11,0.6142005777023227,0.4477126469087933,15,17
0.73,0.05,BA_N_100_M_11,0.6515427644937744,0.38840312108185865,15,18
0.7,0.05,BA_N_100_M_11,0.6335224562433561,0.43011088807410597,15,19
0.75,0.05,BA_N_100_M_11,0.6065483683483045,0.4116728152542089,17,10
0.86,0.05,BA_N_100_M_11,0.6678185005519692,0.3157198601681216,17,11
0.83,0.05,BA_N_100_M_11,0.6508975358127231,0.35162848183079326,17,12
0.85,0.05,BA_N_100_M_11,0.6637560421511906,0.33563835093554767,17,13
0.8,0.05,BA_N_100_M_11,0.6692286810668155,0.37028791742795697,17,14
0.8,0.05,BA_N_100_M_11,0.6614938780035842,0.38283396324967195,17,15
0.85,0.05,BA_N_100_M_11,0.6635112159781847,0.3556479361787835,17,16
0.83,0.05,BA_N_100_M_11,0.6587827806167248,0.3574068630278213,17,17
0.82,0.05,BA_N_100_M_11,0.6622805613094095,0.3683820630344288,17,18
0.81,0.05,BA_N_100_M_11,0.6391574095006368,0.35932268497656605,17,19
0.94,0.05,BA_N_100_M_11,0.6913969124501969,0.22832589616481366,19,10
0.92,0.05,BA_N_100_M_11,0.7006099055247342,0.2724048510432339,19,11
0.88,0.05,BA_N_100_M_11,0.6755350223774601,0.31489250579339395,19,12
0.87,0.05,BA_N_100_M_11,0.6774451507972473,0.3251685203668965,19,13
0.86,0.05,BA_N_100_M_11,0.661264350533981,0.3185160123586695,19,14
0.88,0.05,BA_N_100_M_11,0.669650620643295,0.3269537299257277,19,15
0.91,0.05,BA_N_100_M_11,0.699662067211763,0.27169224840816064,19,16
0.9,0.05,BA_N_100_M_11,0.7037881031856381,0.2842849721209164,19,17
0.92,0.05,BA_N_100_M_11,0.6928567108792825,0.2624259283049449,19,18
0.94,0.05,BA_N_100_M_11,0.6816900992163206,0.2449489742783178,19,19
1.0,0.05,BA_N_100_M_11,0.7023820698649433,0.0,21,10
0.98,0.05,BA_N_100_M_11,0.7087853382228356,0.1341689959620111,21,11
0.93,0.05,BA_N_100_M_11,0.6995073007143433,0.2467187671283274,21,12
0.95,0.05,BA_N_100_M_11,0.7021864716390097,0.21750809768643464,21,13
0.95,0.05,BA_N_100_M_11,0.712693460605223,0.20925076425352052,21,14
0.96,0.05,BA_N_100_M_11,0.696485378513738,0.19367504986470216,21,15
0.96,0.05,BA_N_100_M_11,0.7077943342944626,0.17870566578498007,21,16
0.96,0.05,BA_N_100_M_11,0.7054849405619715,0.2,21,17
0.96,0.05,BA_N_100_M_11,0.713915678898693,0.19758500475728988,21,18
0.98,0.05,BA_N_100_M_11,0.707308083300969,0.1414213562373095,21,19
0.98,0.05,BA_N_100_M_11,0.7008799675625688,0.1414213562373095,23,10
1.0,0.05,BA_N_100_M_11,0.7110792902981542,0.0,23,11
0.97,0.05,BA_N_100_M_11,0.7071726661429152,0.1684013235970102,23,12
0.96,0.05,BA_N_100_M_11,0.7106057244708857,0.2,23,13
0.99,0.05,BA_N_100_M_11,0.7124857591958861,0.1,23,14
0.98,0.05,BA_N_100_M_11,0.6997242714912711,0.1414213562373095,23,15
0.99,0.05,BA_N_100_M_11,0.7080636922033111,0.1,23,16
0.98,0.05,BA_N_100_M_11,0.7102850098320642,0.1414213562373095,23,17
0.98,0.05,BA_N_100_M_11,0.7054972304131815,0.1414213562373095,23,18
1.0,0.05,BA_N_100_M_11,0.7106579519733036,0.0,23,19
1.0,0.05,BA_N_100_M_11,0.7023820698649433,0.0,25,10
0.98,0.05,BA_N_100_M_11,0.7036179371899007,0.1414213562373095,25,11
1.0,0.05,BA_N_100_M_11,0.7092626015037398,0.0,25,12
1.0,0.05,BA_N_100_M_11,0.7218748872163718,0.0,25,13
1.0,0.05,BA_N_100_M_11,0.7183100238687133,0.0,25,14
0.98,0.05,BA_N_100_M_11,0.7023394640632525,0.1414213562373095,25,15
1.0,0.05,BA_N_100_M_11,0.7107068257844336,0.0,25,16
0.99,0.05,BA_N_100_M_11,0.7202432986340265,0.1,25,17
1.0,0.05,BA_N_100_M_11,0.7114972708395778,0.0,25,18
1.0,0.05,BA_N_100_M_11,0.7106579519733036,0.0,25,19
1.0,0.05,BA_N_100_M_11,0.7023820698649433,0.0,27,10
1.0,0.05,BA_N_100_M_11,0.7110792902981542,0.0,27,11
1.0,0.05,BA_N_100_M_11,0.7092626015037398,0.0,27,12
1.0,0.05,BA_N_100_M_11,0.7218748872163718,0.0,27,13
1.0,0.05,BA_N_100_M_11,0.7183100238687133,0.0,27,14
1.0,0.05,BA_N_100_M_11,0.7127042790999107,0.0,27,15
1.0,0.05,BA_N_100_M_11,0.7107068257844336,0.0,27,16
1.0,0.05,BA_N_100_M_11,0.7183896871201289,0.0,27,17
1.0,0.05,BA_N_100_M_11,0.7114972708395778,0.0,27,18
1.0,0.05,BA_N_100_M_11,0.7106579519733036,0.0,27,19
1.0,0.05,BA_N_100_M_11,0.7023820698649433,0.0,29,10
0.99,0.05,BA_N_100_M_11,0.7095149997489162,0.1,29,11
1.0,0.05,BA_N_100_M_11,0.7092626015037398,0.0,29,12
1.0,0.05,BA_N_100_M_11,0.7218748872163718,0.0,29,13
1.0,0.05,BA_N_100_M_11,0.7183100238687133,0.0,29,14
1.0,0.05,BA_N_100_M_11,0.7127042790999107,0.0,29,15
1.0,0.05,BA_N_100_M_11,0.7107068257844336,0.0,29,16
0.99,0.05,BA_N_100_M_11,0.7135549492768442,0.1,29,17
1.0,0.05,BA_N_100_M_11,0.7114972708395778,0.0,29,18
1.0,0.05,BA_N_100_M_11,0.7106579519733036,0.0,29,19
1.0,0.05,BA_N_100_M_11,0.7023820698649433,0.0,31,10
1.0,0.05,BA_N_100_M_11,0.7110792902981542,0.0,31,11
1.0,0.05,BA_N_100_M_11,0.7092626015037398,0.0,31,12
1.0,0.05,BA_N_100_M_11,0.7218748872163718,0.0,31,13
1.0,0.05,BA_N_100_M_11,0.7183100238687133,0.0,31,14
1.0,0.05,BA_N_100_M_11,0.7127042790999107,0.0,31,15
1.0,0.05,BA_N_100_M_11,0.7107068257844336,0.0,31,16
1.0,0.05,BA_N_100_M_11,0.7183896871201289,0.0,31,17
1.0,0.05,BA_N_100_M_11,0.7114972708395778,0.0,31,18
1.0,0.05,BA_N_100_M_11,0.7106579519733036,0.0,31,19
1.0,0.05,BA_N_100_M_11,0.7023820698649433,0.0,33,10
1.0,0.05,BA_N_100_M_11,0.7110792902981542,0.0,33,11
1.0,0.05,BA_N_100_M_11,0.7092626015037398,0.0,33,12
1.0,0.05,BA_N_100_M_11,0.7218748872163718,0.0,33,13
1.0,0.05,BA_N_100_M_11,0.7183100238687133,0.0,33,14
1.0,0.05,BA_N_100_M_11,0.7127042790999107,0.0,33,15
1.0,0.05,BA_N_100_M_11,0.7107068257844336,0.0,33,16
1.0,0.05,BA_N_100_M_11,0.7183896871201289,0.0,33,17
1.0,0.05,BA_N_100_M_11,0.7114972708395778,0.0,33,18
1.0,0.05,BA_N_100_M_11,0.7106579519733036,0.0,33,19
1.0,0.05,BA_N_100_M_11,0.7023820698649433,0.0,35,10
1.0,0.05,BA_N_100_M_11,0.7110792902981542,0.0,35,11
1.0,0.05,BA_N_100_M_11,0.7092626015037398,0.0,35,12
1.0,0.05,BA_N_100_M_11,0.7218748872163718,0.0,35,13
1.0,0.05,BA_N_100_M_11,0.7183100238687133,0.0,35,14
1.0,0.05,BA_N_100_M_11,0.7127042790999107,0.0,35,15
1.0,0.05,BA_N_100_M_11,0.7107068257844336,0.0,35,16
1.0,0.05,BA_N_100_M_11,0.7183896871201289,0.0,35,17
1.0,0.05,BA_N_100_M_11,0.7114972708395778,0.0,35,18
1.0,0.05,BA_N_100_M_11,0.7106579519733036,0.0,35,19
1.0,0.05,BA_N_100_M_11,0.7023820698649433,0.0,37,10
1.0,0.05,BA_N_100_M_11,0.7110792902981542,0.0,37,11
1.0,0.05,BA_N_100_M_11,0.7092626015037398,0.0,37,12
1.0,0.05,BA_N_100_M_11,0.7218748872163718,0.0,37,13
1.0,0.05,BA_N_100_M_11,0.7183100238687133,0.0,37,14
1.0,0.05,BA_N_100_M_11,0.7127042790999107,0.0,37,15
1.0,0.05,BA_N_100_M_11,0.7107068257844336,0.0,37,16
1.0,0.05,BA_N_100_M_11,0.7183896871201289,0.0,37,17
1.0,0.05,BA_N_100_M_11,0.7114972708395778,0.0,37,18
1.0,0.05,BA_N_100_M_11,0.7106579519733036,0.0,37,19
1.0,0.05,BA_N_100_M_11,0.7023820698649433,0.0,39,10
1.0,0.05,BA_N_100_M_11,0.7110792902981542,0.0,39,11
1.0,0.05,BA_N_100_M_11,0.7092626015037398,0.0,39,12
1.0,0.05,BA_N_100_M_11,0.7218748872163718,0.0,39,13
1.0,0.05,BA_N_100_M_11,0.7183100238687133,0.0,39,14
1.0,0.05,BA_N_100_M_11,0.7127042790999107,0.0,39,15
1.0,0.05,BA_N_100_M_11,0.7107068257844336,0.0,39,16
1.0,0.05,BA_N_100_M_11,0.7183896871201289,0.0,39,17
1.0,0.05,BA_N_100_M_11,0.7114972708395778,0.0,39,18
1.0,0.05,BA_N_100_M_11,0.7106579519733036,0.0,39,19
1.0,0.05,BA_N_100_M_11,0.7023820698649433,0.0,41,10
1.0,0.05,BA_N_100_M_11,0.7110792902981542,0.0,41,11
1.0,0.05,BA_N_100_M_11,0.7092626015037398,0.0,41,12
1.0,0.05,BA_N_100_M_11,0.7218748872163718,0.0,41,13
1.0,0.05,BA_N_100_M_11,0.7183100238687133,0.0,41,14
1.0,0.05,BA_N_100_M_11,0.7127042790999107,0.0,41,15
1.0,0.05,BA_N_100_M_11,0.7107068257844336,0.0,41,16
1.0,0.05,BA_N_100_M_11,0.7183896871201289,0.0,41,17
1.0,0.05,BA_N_100_M_11,0.7114972708395778,0.0,41,18
1.0,0.05,BA_N_100_M_11,0.7106579519733036,0.0,41,19
1.0,0.05,BA_N_100_M_11,0.7023820698649433,0.0,43,10
1.0,0.05,BA_N_100_M_11,0.7110792902981542,0.0,43,11
1.0,0.05,BA_N_100_M_11,0.7092626015037398,0.0,43,12
1.0,0.05,BA_N_100_M_11,0.7218748872163718,0.0,43,13
1.0,0.05,BA_N_100_M_11,0.7183100238687133,0.0,43,14
1.0,0.05,BA_N_100_M_11,0.7127042790999107,0.0,43,15
1.0,0.05,BA_N_100_M_11,0.7107068257844336,0.0,43,16
1.0,0.05,BA_N_100_M_11,0.7183896871201289,0.0,43,17
1.0,0.05,BA_N_100_M_11,0.7114972708395778,0.0,43,18
1.0,0.05,BA_N_100_M_11,0.7106579519733036,0.0,43,19
1.0,0.05,BA_N_100_M_11,0.7023820698649433,0.0,45,10
1.0,0.05,BA_N_100_M_11,0.7110792902981542,0.0,45,11
1.0,0.05,BA_N_100_M_11,0.7092626015037398,0.0,45,12
1.0,0.05,BA_N_100_M_11,0.7218748872163718,0.0,45,13
1.0,0.05,BA_N_100_M_11,0.7183100238687133,0.0,45,14
1.0,0.05,BA_N_100_M_11,0.7127042790999107,0.0,45,15
1.0,0.05,BA_N_100_M_11,0.7107068257844336,0.0,45,16
1.0,0.05,BA_N_100_M_11,0.7183896871201289,0.0,45,17
1.0,0.05,BA_N_100_M_11,0.7114972708395778,0.0,45,18
1.0,0.05,BA_N_100_M_11,0.7106579519733036,0.0,45,19
1.0,0.05,BA_N_100_M_11,0.7023820698649433,0.0,47,10
1.0,0.05,BA_N_100_M_11,0.7110792902981542,0.0,47,11
1.0,0.05,BA_N_100_M_11,0.7092626015037398,0.0,47,12
1.0,0.05,BA_N_100_M_11,0.7218748872163718,0.0,47,13
1.0,0.05,BA_N_100_M_11,0.7183100238687133,0.0,47,14
1.0,0.05,BA_N_100_M_11,0.7127042790999107,0.0,47,15
1.0,0.05,BA_N_100_M_11,0.7107068257844336,0.0,47,16
1.0,0.05,BA_N_100_M_11,0.7183896871201289,0.0,47,17
1.0,0.05,BA_N_100_M_11,0.7114972708395778,0.0,47,18
1.0,0.05,BA_N_100_M_11,0.7106579519733036,0.0,47,19
1.0,0.05,BA_N_100_M_11,0.7023820698649433,0.0,49,10
1.0,0.05,BA_N_100_M_11,0.7110792902981542,0.0,49,11
1.0,0.05,BA_N_100_M_11,0.7092626015037398,0.0,49,12
1.0,0.05,BA_N_100_M_11,0.7218748872163718,0.0,49,13
1.0,0.05,BA_N_100_M_11,0.7183100238687133,0.0,49,14
1.0,0.05,BA_N_100_M_11,0.7127042790999107,0.0,49,15
1.0,0.05,BA_N_100_M_11,0.7107068257844336,0.0,49,16
1.0,0.05,BA_N_100_M_11,0.7183896871201289,0.0,49,17
1.0,0.05,BA_N_100_M_11,0.7114972708395778,0.0,49,18
1.0,0.05,BA_N_100_M_11,0.7106579519733036,0.0,49,19
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,10
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,11
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,12
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,13
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,14
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,15
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,16
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,17
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,18
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,19
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,10
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,11
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,12
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,13
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,14
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,15
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,16
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,17
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,18
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,19
0.0,0.1,BA_N_100_M_11,0.8780535343925558,1.0,5,10
0.0,0.1,BA_N_100_M_11,0.7766124366928778,0.990957054959327,5,11
0.0,0.1,BA_N_100_M_11,0.4968639520587602,0.9504735829510229,5,12
0.0,0.1,BA_N_100_M_11,0.7393395423269565,0.9778187639575098,5,13
0.0,0.1,BA_N_100_M_11,0.7991410810939745,0.9706434774573919,5,14
0.0,0.1,BA_N_100_M_11,0.6707595357566372,0.9836173757888234,5,15
0.0,0.1,BA_N_100_M_11,0.43397883260838216,1.0,5,16
0.0,0.1,BA_N_100_M_11,0.8070516921486295,0.9585219906653586,5,17
0.0,0.1,BA_N_100_M_11,0.415316071474884,1.0,5,18
0.0,0.1,BA_N_100_M_11,1.0,1.0,5,19
0.0,0.1,BA_N_100_M_11,0.5103822689065995,0.7887911388644432,7,10
0.0,0.1,BA_N_100_M_11,0.4609111909995473,0.75169549971641,7,11
0.0,0.1,BA_N_100_M_11,0.5397751918589077,0.8185714452187244,7,12
0.0,0.1,BA_N_100_M_11,0.5241654144313033,0.780956296855084,7,13
0.0,0.1,BA_N_100_M_11,0.4555366812386091,0.7215295772664329,7,14
0.0,0.1,BA_N_100_M_11,0.4971562428956217,0.7380257865431252,7,15
0.0,0.1,BA_N_100_M_11,0.5321963678094774,0.809020199531035,7,16
0.0,0.1,BA_N_100_M_11,0.5083252594140736,0.747757909356146,7,17
0.0,0.1,BA_N_100_M_11,0.544964158397214,0.7833129837269146,7,18
0.03125,0.1,BA_N_100_M_11,0.475333367080658,0.7137722910591588,7,19
0.19,0.1,BA_N_100_M_11,0.42361369863246473,0.599995885392333,9,10
0.1919191919191919,0.1,BA_N_100_M_11,0.3868585646852416,0.5814090763515465,9,11
0.17,0.1,BA_N_100_M_11,0.42656245964673645,0.6012515835959005,9,12
0.24,0.1,BA_N_100_M_11,0.420954041061745,0.590703011353926,9,13
0.22,0.1,BA_N_100_M_11,0.44783518907479747,0.6089499297142559,9,14
0.19,0.1,BA_N_100_M_11,0.4076295008900616,0.5871964062495625,9,15
0.1414141414141414,0.1,BA_N_100_M_11,0.3343944143997737,0.5365865982672746,9,16
0.19,0.1,BA_N_100_M_11,0.4321233695338774,0.5919816418441823,9,17
0.21,0.1,BA_N_100_M_11,0.4076911511800581,0.5830204637839133,9,18
0.2,0.1,BA_N_100_M_11,0.45039591474833574,0.6051035052004985,9,19
0.21,0.1,BA_N_100_M_11,0.45334551427852127,0.595154367835235,11,10
0.15,0.1,BA_N_100_M_11,0.41701838839217603,0.5781577980147299,11,11
0.21,0.1,BA_N_100_M_11,0.47445673735047267,0.6119671882637933,11,12
0.18,0.1,BA_N_100_M_11,0.45213314029420043,0.5915533861935046,11,13
0.16,0.1,BA_N_100_M_11,0.3765397844460416,0.5443372527019398,11,14
0.17,0.1,BA_N_100_M_11,0.4806245879132824,0.6119397352043968,11,15
0.19,0.1,BA_N_100_M_11,0.4685003943640364,0.6335250544823069,11,16
0.17,0.1,BA_N_100_M_11,0.4651415432840351,0.6136226135818299,11,17
0.16,0.1,BA_N_100_M_11,0.4287239493022184,0.5965098617477113,11,18
0.16,0.1,BA_N_100_M_11,0.47406078078200836,0.622459401083322,11,19
0.68,0.1,BA_N_100_M_11,0.49424956900482836,0.38804214683637783,13,10
0.65,0.1,BA_N_100_M_11,0.5395458393871234,0.4133979754897546,13,11
0.65,0.1,BA_N_100_M_11,0.541696075488864,0.41621325596361425,13,12
0.73,0.1,BA_N_100_M_11,0.5172025824778962,0.3787754702413904,13,13
0.7,0.1,BA_N_100_M_11,0.5321749575205313,0.4036624476320706,13,14
0.66,0.1,BA_N_100_M_11,0.5242979925275686,0.39422540345444357,13,15
0.65,0.1,BA_N_100_M_11,0.5086039860308591,0.3941625816314789,13,16
0.64,0.1,BA_N_100_M_11,0.5067768455174124,0.37976314701217184,13,17
0.69,0.1,BA_N_100_M_11,0.5250178936190222,0.396258332579271,13,18
0.57,0.1,BA_N_100_M_11,0.4725740041693356,0.3805771699551192,13,19
0.57,0.1,BA_N_100_M_11,0.5716472998726625,0.4605575059629193,15,10
0.63,0.1,BA_N_100_M_11,0.5596919176969545,0.44650463551321495,15,11
0.64,0.1,BA_N_100_M_11,0.5758435444021728,0.43802851281711974,15,12
0.65,0.1,BA_N_100_M_11,0.5713719945419518,0.45374651292789697,15,13
0.59,0.1,BA_N_100_M_11,0.552898024405195,0.44458345278000116,15,14
0.72,0.1,BA_N_100_M_11,0.6387680504442884,0.4083810066039565,15,15
0.62,0.1,BA_N_100_M_11,0.6059247657655549,0.4492825981377591,15,16
0.64,0.1,BA_N_100_M_11,0.5947082231209974,0.4520025544067025,15,17
0.69,0.1,BA_N_100_M_11,0.6297797646043934,0.41172082213764755,15,18
0.65,0.1,BA_N_100_M_11,0.6074644270738788,0.4451525700249423,15,19
0.73,0.1,BA_N_100_M_11,0.5988646718053648,0.4196529063681448,17,10
0.8,0.1,BA_N_100_M_11,0.6445708441630049,0.36800236356404387,17,11
0.79,0.1,BA_N_100_M_11,0.6367799708205847,0.38018514870522396,17,12
0.81,0.1,BA_N_100_M_11,0.6394121757171874,0.36695712577359924,17,13
0.75,0.1,BA_N_100_M_11,0.646661859701547,0.39028673757024973,17,14
0.75,0.1,BA_N_100_M_11,0.6535269225114995,0.39731164330556445,17,15
0.78,0.1,BA_N_100_M_11,0.6520956528637263,0.36831625106610455,17,16
0.81,0.1,BA_N_100_M_11,0.6501651108105975,0.3654118457695977,17,17
0.78,0.1,BA_N_100_M_11,0.649035073479394,0.38901516333807584,17,18
0.77,0.1,BA_N_100_M_11,0.6236285349127388,0.39079985346767004,17,19
0.91,0.1,BA_N_100_M_11,0.6737819168677994,0.28658805777538127,19,10
0.88,0.1,BA_N_100_M_11,0.6825157134914672,0.32323627680239275,19,11
0.84,0.1,BA_N_100_M_11,0.6625775113726512,0.35270360845771226,19,12
0.84,0.1,BA_N_100_M_11,0.6682486003487147,0.34467213280911074,19,13
0.84,0.1,BA_N_100_M_11,0.6638621310627882,0.3299491657162588,19,14
0.86,0.1,BA_N_100_M_11,0.6624691715697356,0.3505984607940428,19,15
0.89,0.1,BA_N_100_M_11,0.6905576892116169,0.2934299625118302,19,16
0.86,0.1,BA_N_100_M_11,0.690318553562774,0.3321320004008112,19,17
0.9,0.1,BA_N_100_M_11,0.6921291277785532,0.27657467783846496,19,18
0.9,0.1,BA_N_100_M_11,0.669861621197402,0.29534916535616623,19,19
0.96,0.1,BA_N_100_M_11,0.6939704302293251,0.2,21,10
0.96,0.1,BA_N_100_M_11,0.7028214329145367,0.18910378663888916,21,11
0.92,0.1,BA_N_100_M_11,0.6949420202801356,0.25288556162222653,21,12
0.94,0.1,BA_N_100_M_11,0.698228443282281,0.22823419758673433,21,13
0.94,0.1,BA_N_100_M_11,0.706508450771589,0.22641479659788183,21,14
0.96,0.1,BA_N_100_M_11,0.696485378513738,0.19367504986470216,21,15
0.96,0.1,BA_N_100_M_11,0.7077943342944626,0.17870566578498007,21,16
0.94,0.1,BA_N_100_M_11,0.6956489635918347,0.23001078037244999,21,17
0.96,0.1,BA_N_100_M_11,0.713915678898693,0.19758500475728988,21,18
0.97,0.1,BA_N_100_M_11,0.7086009315958073,0.1684323141337328,21,19
0.98,0.1,BA_N_100_M_11,0.7008799675625688,0.1414213562373095,23,10
0.97,0.1,BA_N_100_M_11,0.7015904779045737,0.17320508075688773,23,11
0.97,0.1,BA_N_100_M_11,0.7071726661429152,0.1684013235970102,23,12
0.96,0.1,BA_N_100_M_11,0.7106057244708857,0.2,23,13
0.99,0.1,BA_N_100_M_11,0.7124857591958861,0.1,23,14
