acc,gamma,graph,mse_naive,mse_our,rate,seed
0.65,0.05,BA_N_100_M_11,0.5390075997953515,0.3618590049365887,13,35
0.62,0.05,BA_N_100_M_11,0.526441574021084,0.38728669792465503,13,36
0.57,0.05,BA_N_100_M_11,0.5253709952541786,0.3990178976544868,13,37
0.6,0.05,BA_N_100_M_11,0.5219685659047291,0.3886088936046854,13,38
0.61,0.05,BA_N_100_M_11,0.5280576112690751,0.35460472565729717,13,39
0.72,0.05,BA_N_100_M_11,0.6231425947891424,0.3937622483207299,15,30
0.61,0.05,BA_N_100_M_11,0.5791876229113639,0.4547170961283264,15,31
0.74,0.05,BA_N_100_M_11,0.6440118053071866,0.39498056373288165,15,32
0.66,0.05,BA_N_100_M_11,0.584012477494607,0.4512540994119915,15,33
0.67,0.05,BA_N_100_M_11,0.584209882975327,0.45849568776930877,15,34
0.65,0.05,BA_N_100_M_11,0.5950800767705559,0.4217209036729867,15,35
0.69,0.05,BA_N_100_M_11,0.6100815470715412,0.43908403120295003,15,36
0.7,0.05,BA_N_100_M_11,0.6171558993286292,0.44373551862769023,15,37
0.68,0.05,BA_N_100_M_11,0.6105727277279761,0.42060697745034625,15,38
0.69,0.05,BA_N_100_M_11,0.6327127748501088,0.40962590167327745,15,39
0.77,0.05,BA_N_100_M_11,0.6455277751867332,0.37888012955039013,17,30
0.84,0.05,BA_N_100_M_11,0.6761412961659702,0.36432494359554723,17,31
0.81,0.05,BA_N_100_M_11,0.6405735350403685,0.3777778316132884,17,32
0.82,0.05,BA_N_100_M_11,0.6524983663802008,0.3632558897147531,17,33
0.82,0.05,BA_N_100_M_11,0.6624754529908287,0.3403283298561955,17,34
0.83,0.05,BA_N_100_M_11,0.6411712978300379,0.3301081923439765,17,35
0.79,0.05,BA_N_100_M_11,0.6628875889668863,0.360596883773265,17,36
0.82,0.05,BA_N_100_M_11,0.6485884797549862,0.35777866383290896,17,37
0.78,0.05,BA_N_100_M_11,0.6381832350588265,0.4064028642957171,17,38
0.83,0.05,BA_N_100_M_11,0.6306373598159605,0.3887113182759904,17,39
0.92,0.05,BA_N_100_M_11,0.697981212193437,0.2534924739100556,19,30
0.87,0.05,BA_N_100_M_11,0.6912798648051611,0.3055028067805713,19,31
0.91,0.05,BA_N_100_M_11,0.6710060825419863,0.27916190091373266,19,32
0.92,0.05,BA_N_100_M_11,0.6775465634394057,0.27101716321896335,19,33
0.89,0.05,BA_N_100_M_11,0.6734088763830303,0.29938143464923717,19,34
0.92,0.05,BA_N_100_M_11,0.689541287607793,0.27395188570076734,19,35
0.93,0.05,BA_N_100_M_11,0.7109159417517871,0.23836423613774313,19,36
0.94,0.05,BA_N_100_M_11,0.6885925044556536,0.22620775473758176,19,37
0.86,0.05,BA_N_100_M_11,0.6697532360654709,0.31647415313391275,19,38
0.92,0.05,BA_N_100_M_11,0.668822562902734,0.2667038678253364,19,39
0.95,0.05,BA_N_100_M_11,0.696205388529313,0.2118062527670996,21,30
0.92,0.05,BA_N_100_M_11,0.6840445546425851,0.2634199900332786,21,31
0.96,0.05,BA_N_100_M_11,0.6932750168647713,0.19385078024088528,21,32
0.93,0.05,BA_N_100_M_11,0.6901301799093589,0.25617716773455734,21,33
0.96,0.05,BA_N_100_M_11,0.6922835973600089,0.2,21,34
0.98,0.05,BA_N_100_M_11,0.7002971805045798,0.1414213562373095,21,35
0.97,0.05,BA_N_100_M_11,0.7220534725399365,0.16884024839610384,21,36
0.94,0.05,BA_N_100_M_11,0.6931401611681878,0.23976355463284554,21,37
0.97,0.05,BA_N_100_M_11,0.6956679146755791,0.16679082542791945,21,38
0.95,0.05,BA_N_100_M_11,0.7080690579208644,0.21672404845130291,21,39
0.98,0.05,BA_N_100_M_11,0.7084972507163485,0.1374488221965983,23,30
0.99,0.05,BA_N_100_M_11,0.7031030997555991,0.1,23,31
0.98,0.05,BA_N_100_M_11,0.7022243860010582,0.1414213562373095,23,32
0.98,0.05,BA_N_100_M_11,0.7017239546988031,0.1414213562373095,23,33
0.98,0.05,BA_N_100_M_11,0.696066289841698,0.13131983079178738,23,34
1.0,0.05,BA_N_100_M_11,0.7122774866200258,0.0,23,35
0.97,0.05,BA_N_100_M_11,0.7025825722050185,0.16330107344318082,23,36
0.98,0.05,BA_N_100_M_11,0.7008273485184386,0.1414213562373095,23,37
1.0,0.05,BA_N_100_M_11,0.7054543456403597,0.0,23,38
0.98,0.05,BA_N_100_M_11,0.7018697609503467,0.13221414624570668,23,39
1.0,0.05,BA_N_100_M_11,0.7036188087637243,0.0,25,30
0.99,0.05,BA_N_100_M_11,0.7000487515882146,0.1,25,31
1.0,0.05,BA_N_100_M_11,0.7111655580326749,0.0,25,32
1.0,0.05,BA_N_100_M_11,0.7115213717410614,0.0,25,33
0.97,0.05,BA_N_100_M_11,0.7013243093953124,0.16683646513619949,25,34
0.98,0.05,BA_N_100_M_11,0.7152778360389817,0.1366289952250932,25,35
0.99,0.05,BA_N_100_M_11,0.7105516029019194,0.1,25,36
1.0,0.05,BA_N_100_M_11,0.7069755544686528,0.0,25,37
0.99,0.05,BA_N_100_M_11,0.7005303397139849,0.1,25,38
0.99,0.05,BA_N_100_M_11,0.7013646329831277,0.1,25,39
1.0,0.05,BA_N_100_M_11,0.7036188087637243,0.0,27,30
1.0,0.05,BA_N_100_M_11,0.7071550428302252,0.0,27,31
