acc,gamma,graph,mse_naive,mse_our,rate,seed
0.99,0.05,BA_N_100_M_11,0.7062841123912231,0.1,21,45
0.94,0.05,BA_N_100_M_11,0.710668208304354,0.2253070574606902,21,46
0.96,0.05,BA_N_100_M_11,0.7059291629495423,0.19633722250712277,21,47
0.94,0.05,BA_N_100_M_11,0.6952460699588188,0.2251619288953258,21,48
0.94,0.05,BA_N_100_M_11,0.6941469259912815,0.23642537155035115,21,49
0.99,0.05,BA_N_100_M_11,0.696855813281249,0.1,23,40
0.95,0.05,BA_N_100_M_11,0.7068684165480101,0.21115579251073063,23,41
0.95,0.05,BA_N_100_M_11,0.68782273151809,0.20452014041885797,23,42
1.0,0.05,BA_N_100_M_11,0.7130262717551371,0.0,23,43
0.99,0.05,BA_N_100_M_11,0.695528792827001,0.1,23,44
0.99,0.05,BA_N_100_M_11,0.7002972188897217,0.1,23,45
0.98,0.05,BA_N_100_M_11,0.7094573378114845,0.1414213562373095,23,46
0.99,0.05,BA_N_100_M_11,0.6988246717324245,0.1,23,47
0.96,0.05,BA_N_100_M_11,0.6949024681716842,0.195690741175373,23,48
1.0,0.05,BA_N_100_M_11,0.7079740772498759,0.0,23,49
1.0,0.05,BA_N_100_M_11,0.7039943355623474,0.0,25,40
1.0,0.05,BA_N_100_M_11,0.7126358636596688,0.0,25,41
0.97,0.05,BA_N_100_M_11,0.6740388260861686,0.17320508075688773,25,42
1.0,0.05,BA_N_100_M_11,0.7130262717551371,0.0,25,43
1.0,0.05,BA_N_100_M_11,0.7026807964156877,0.0,25,44
0.99,0.05,BA_N_100_M_11,0.7024906532200994,0.1,25,45
0.98,0.05,BA_N_100_M_11,0.7000804667400691,0.1414213562373095,25,46
1.0,0.05,BA_N_100_M_11,0.7059432851312709,0.0,25,47
0.99,0.05,BA_N_100_M_11,0.6982458693045207,0.1,25,48
0.97,0.05,BA_N_100_M_11,0.70507059020043,0.17320508075688773,25,49
0.99,0.05,BA_N_100_M_11,0.7055146218518281,0.1,27,40
1.0,0.05,BA_N_100_M_11,0.7126358636596688,0.0,27,41
1.0,0.05,BA_N_100_M_11,0.6906270351709255,0.0,27,42
1.0,0.05,BA_N_100_M_11,0.7130262717551371,0.0,27,43
0.99,0.05,BA_N_100_M_11,0.6967258918097216,0.1,27,44
0.99,0.05,BA_N_100_M_11,0.7092833435597833,0.1,27,45
1.0,0.05,BA_N_100_M_11,0.713053990413297,0.0,27,46
1.0,0.05,BA_N_100_M_11,0.7059432851312709,0.0,27,47
1.0,0.05,BA_N_100_M_11,0.7041879204687901,0.0,27,48
0.99,0.05,BA_N_100_M_11,0.7020640716661691,0.1,27,49
1.0,0.05,BA_N_100_M_11,0.7039943355623474,0.0,29,40
1.0,0.05,BA_N_100_M_11,0.7126358636596688,0.0,29,41
1.0,0.05,BA_N_100_M_11,0.6906270351709255,0.0,29,42
1.0,0.05,BA_N_100_M_11,0.7130262717551371,0.0,29,43
1.0,0.05,BA_N_100_M_11,0.7026807964156877,0.0,29,44
1.0,0.05,BA_N_100_M_11,0.7074010141247176,0.0,29,45
1.0,0.05,BA_N_100_M_11,0.713053990413297,0.0,29,46
1.0,0.05,BA_N_100_M_11,0.7059432851312709,0.0,29,47
1.0,0.05,BA_N_100_M_11,0.7041879204687901,0.0,29,48
1.0,0.05,BA_N_100_M_11,0.7079740772498759,0.0,29,49
1.0,0.05,BA_N_100_M_11,0.7039943355623474,0.0,31,40
1.0,0.05,BA_N_100_M_11,0.7126358636596688,0.0,31,41
1.0,0.05,BA_N_100_M_11,0.6906270351709255,0.0,31,42
1.0,0.05,BA_N_100_M_11,0.7130262717551371,0.0,31,43
1.0,0.05,BA_N_100_M_11,0.7026807964156877,0.0,31,44
1.0,0.05,BA_N_100_M_11,0.7074010141247176,0.0,31,45
1.0,0.05,BA_N_100_M_11,0.713053990413297,0.0,31,46
1.0,0.05,BA_N_100_M_11,0.7059432851312709,0.0,31,47
1.0,0.05,BA_N_100_M_11,0.7041879204687901,0.0,31,48
1.0,0.05,BA_N_100_M_11,0.7079740772498759,0.0,31,49
1.0,0.05,BA_N_100_M_11,0.7039943355623474,0.0,33,40
1.0,0.05,BA_N_100_M_11,0.7126358636596688,0.0,33,41
1.0,0.05,BA_N_100_M_11,0.6906270351709255,0.0,33,42
1.0,0.05,BA_N_100_M_11,0.7130262717551371,0.0,33,43
1.0,0.05,BA_N_100_M_11,0.7026807964156877,0.0,33,44
1.0,0.05,BA_N_100_M_11,0.7074010141247176,0.0,33,45
1.0,0.05,BA_N_100_M_11,0.713053990413297,0.0,33,46
1.0,0.05,BA_N_100_M_11,0.7059432851312709,0.0,33,47
1.0,0.05,BA_N_100_M_11,0.7041879204687901,0.0,33,48
1.0,0.05,BA_N_100_M_11,0.7079740772498759,0.0,33,49
1.0,0.05,BA_N_100_M_11,0.7039943355623474,0.0,35,40
1.0,0.05,BA_N_100_M_11,0.7126358636596688,0.0,35,41
1.0,0.05,BA_N_100_M_11,0.6906270351709255,0.0,35,42
1.0,0.05,BA_N_100_M_11,0.7130262717551371,0.0,35,43
1.0,0.05,BA_N_100_M_11,0.7026807964156877,0.0,35,44
1.0,0.05,BA_N_100_M_11,0.7074010141247176,0.0,35,45
1.0,0.05,BA_N_100_M_11,0.713053990413297,0.0,35,46
1.0,0.05,BA_N_100_M_11,0.7059432851312709,0.0,35,47
1.0,0.05,BA_N_100_M_11,0.7041879204687901,0.0,35,48
1.0,0.05,BA_N_100_M_11,0.7079740772498759,0.0,35,49
1.0,0.05,BA_N_100_M_11,0.7039943355623474,0.0,37,40
1.0,0.05,BA_N_100_M_11,0.7126358636596688,0.0,37,41
1.0,0.05,BA_N_100_M_11,0.6906270351709255,0.0,37,42
1.0,0.05,BA_N_100_M_11,0.7130262717551371,0.0,37,43
1.0,0.05,BA_N_100_M_11,0.7026807964156877,0.0,37,44
1.0,0.05,BA_N_100_M_11,0.7074010141247176,0.0,37,45
1.0,0.05,BA_N_100_M_11,0.713053990413297,0.0,37,46
1.0,0.05,BA_N_100_M_11,0.7059432851312709,0.0,37,47
1.0,0.05,BA_N_100_M_11,0.7041879204687901,0.0,37,48
1.0,0.05,BA_N_100_M_11,0.7079740772498759,0.0,37,49
1.0,0.05,BA_N_100_M_11,0.7039943355623474,0.0,39,40
1.0,0.05,BA_N_100_M_11,0.7126358636596688,0.0,39,41
1.0,0.05,BA_N_100_M_11,0.6906270351709255,0.0,39,42
1.0,0.05,BA_N_100_M_11,0.7130262717551371,0.0,39,43
1.0,0.05,BA_N_100_M_11,0.7026807964156877,0.0,39,44
1.0,0.05,BA_N_100_M_11,0.7074010141247176,0.0,39,45
1.0,0.05,BA_N_100_M_11,0.713053990413297,0.0,39,46
1.0,0.05,BA_N_100_M_11,0.7059432851312709,0.0,39,47
1.0,0.05,BA_N_100_M_11,0.7041879204687901,0.0,39,48
1.0,0.05,BA_N_100_M_11,0.7079740772498759,0.0,39,49
1.0,0.05,BA_N_100_M_11,0.7039943355623474,0.0,41,40
1.0,0.05,BA_N_100_M_11,0.7126358636596688,0.0,41,41
1.0,0.05,BA_N_100_M_11,0.6906270351709255,0.0,41,42
1.0,0.05,BA_N_100_M_11,0.7130262717551371,0.0,41,43
1.0,0.05,BA_N_100_M_11,0.7026807964156877,0.0,41,44
1.0,0.05,BA_N_100_M_11,0.7074010141247176,0.0,41,45
1.0,0.05,BA_N_100_M_11,0.713053990413297,0.0,41,46
1.0,0.05,BA_N_100_M_11,0.7059432851312709,0.0,41,47
1.0,0.05,BA_N_100_M_11,0.7041879204687901,0.0,41,48
1.0,0.05,BA_N_100_M_11,0.7079740772498759,0.0,41,49
1.0,0.05,BA_N_100_M_11,0.7039943355623474,0.0,43,40
1.0,0.05,BA_N_100_M_11,0.7126358636596688,0.0,43,41
1.0,0.05,BA_N_100_M_11,0.6906270351709255,0.0,43,42
1.0,0.05,BA_N_100_M_11,0.7130262717551371,0.0,43,43
1.0,0.05,BA_N_100_M_11,0.7026807964156877,0.0,43,44
1.0,0.05,BA_N_100_M_11,0.7074010141247176,0.0,43,45
1.0,0.05,BA_N_100_M_11,0.713053990413297,0.0,43,46
1.0,0.05,BA_N_100_M_11,0.7059432851312709,0.0,43,47
1.0,0.05,BA_N_100_M_11,0.7041879204687901,0.0,43,48
1.0,0.05,BA_N_100_M_11,0.7079740772498759,0.0,43,49
1.0,0.05,BA_N_100_M_11,0.7039943355623474,0.0,45,40
1.0,0.05,BA_N_100_M_11,0.7126358636596688,0.0,45,41
1.0,0.05,BA_N_100_M_11,0.6906270351709255,0.0,45,42
1.0,0.05,BA_N_100_M_11,0.7130262717551371,0.0,45,43
1.0,0.05,BA_N_100_M_11,0.7026807964156877,0.0,45,44
1.0,0.05,BA_N_100_M_11,0.7074010141247176,0.0,45,45
1.0,0.05,BA_N_100_M_11,0.713053990413297,0.0,45,46
1.0,0.05,BA_N_100_M_11,0.7059432851312709,0.0,45,47
1.0,0.05,BA_N_100_M_11,0.7041879204687901,0.0,45,48
1.0,0.05,BA_N_100_M_11,0.7079740772498759,0.0,45,49
1.0,0.05,BA_N_100_M_11,0.7039943355623474,0.0,47,40
1.0,0.05,BA_N_100_M_11,0.7126358636596688,0.0,47,41
1.0,0.05,BA_N_100_M_11,0.6906270351709255,0.0,47,42
1.0,0.05,BA_N_100_M_11,0.7130262717551371,0.0,47,43
1.0,0.05,BA_N_100_M_11,0.7026807964156877,0.0,47,44
1.0,0.05,BA_N_100_M_11,0.7074010141247176,0.0,47,45
1.0,0.05,BA_N_100_M_11,0.713053990413297,0.0,47,46
1.0,0.05,BA_N_100_M_11,0.7059432851312709,0.0,47,47
1.0,0.05,BA_N_100_M_11,0.7041879204687901,0.0,47,48
1.0,0.05,BA_N_100_M_11,0.7079740772498759,0.0,47,49
1.0,0.05,BA_N_100_M_11,0.7039943355623474,0.0,49,40
1.0,0.05,BA_N_100_M_11,0.7126358636596688,0.0,49,41
1.0,0.05,BA_N_100_M_11,0.6906270351709255,0.0,49,42
1.0,0.05,BA_N_100_M_11,0.7130262717551371,0.0,49,43
1.0,0.05,BA_N_100_M_11,0.7026807964156877,0.0,49,44
1.0,0.05,BA_N_100_M_11,0.7074010141247176,0.0,49,45
1.0,0.05,BA_N_100_M_11,0.713053990413297,0.0,49,46
1.0,0.05,BA_N_100_M_11,0.7059432851312709,0.0,49,47
1.0,0.05,BA_N_100_M_11,0.7041879204687901,0.0,49,48
1.0,0.05,BA_N_100_M_11,0.7079740772498759,0.0,49,49
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,40
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,41
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,42
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,43
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,44
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,45
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,46
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,47
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,48
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,49
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,40
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,41
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,42
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,43
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,44
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,45
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,46
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,47
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,48
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,49
0.0,0.1,BA_N_100_M_11,0.8540191851731281,1.0,5,40
0.0,0.1,BA_N_100_M_11,0.7343079999912135,0.9868468303980443,5,41
0.0,0.1,BA_N_100_M_11,0.7885440509948779,0.9750335047093099,5,42
0.0,0.1,BA_N_100_M_11,0.5920903447219544,1.0,5,43
0.0,0.1,BA_N_100_M_11,0.7330950645737715,1.0,5,44
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,5,45
0.0,0.1,BA_N_100_M_11,0.5570937261720007,0.9886393921952725,5,46
0.0,0.1,BA_N_100_M_11,0.6108747125865625,0.9813346786286979,5,47
0.0,0.1,BA_N_100_M_11,0.7190496949955011,0.9818845677598751,5,48
0.0,0.1,BA_N_100_M_11,0.7478074663067383,1.0,5,49
0.0,0.1,BA_N_100_M_11,0.4459088987074961,0.728449255452708,7,40
0.0,0.1,BA_N_100_M_11,0.41520383077064843,0.7334450594866825,7,41
0.016666666666666666,0.1,BA_N_100_M_11,0.4161105511517754,0.7106286022087882,7,42
0.0,0.1,BA_N_100_M_11,0.4825657853491645,0.743570060257975,7,43
0.0,0.1,BA_N_100_M_11,0.42396519919539705,0.6904284650981284,7,44
0.0,0.1,BA_N_100_M_11,0.5166976894457755,0.7650552107241217,7,45
0.03225806451612903,0.1,BA_N_100_M_11,0.42858910942840583,0.6889234237518763,7,46
0.0,0.1,BA_N_100_M_11,0.4892069431139445,0.75630849338423,7,47
0.0,0.1,BA_N_100_M_11,0.39935972456784896,0.7052267280462091,7,48
0.0,0.1,BA_N_100_M_11,0.5163137884508067,0.7723246856048068,7,49
0.23232323232323232,0.1,BA_N_100_M_11,0.4331753429444051,0.5960310515134186,9,40
0.19,0.1,BA_N_100_M_11,0.41734460902401554,0.5888132555062975,9,41
0.1717171717171717,0.1,BA_N_100_M_11,0.39847866687148414,0.5939832689685424,9,42
0.18,0.1,BA_N_100_M_11,0.3818778886205342,0.568479657132909,9,43
0.17,0.1,BA_N_100_M_11,0.35828326018630163,0.5549238634273129,9,44
0.18,0.1,BA_N_100_M_11,0.40280412327300336,0.5882588001652658,9,45
0.2,0.1,BA_N_100_M_11,0.46919381083705514,0.6196809270942187,9,46
0.16,0.1,BA_N_100_M_11,0.3692627067793581,0.576190802603766,9,47
0.15,0.1,BA_N_100_M_11,0.3681372139502442,0.5549031113730456,9,48
0.16,0.1,BA_N_100_M_11,0.4067814428025799,0.5952909600871923,9,49
0.2,0.1,BA_N_100_M_11,0.4520160762165203,0.6062224961903411,11,40
0.2,0.1,BA_N_100_M_11,0.45875512981619904,0.5976594417471849,11,41
0.17,0.1,BA_N_100_M_11,0.46189754928082044,0.6250959355434421,11,42
0.16,0.1,BA_N_100_M_11,0.4266739967540624,0.5870416862660234,11,43
0.2,0.1,BA_N_100_M_11,0.4791464919546533,0.6304257325508363,11,44
0.22,0.1,BA_N_100_M_11,0.4123548502676905,0.567123996783298,11,45
0.18,0.1,BA_N_100_M_11,0.5120811105571106,0.6465883924624154,11,46
0.14,0.1,BA_N_100_M_11,0.4385825415973017,0.5970147765861559,11,47
0.15,0.1,BA_N_100_M_11,0.4007622966971324,0.5698856793842701,11,48
0.18,0.1,BA_N_100_M_11,0.4443186590027014,0.5953126802551116,11,49
0.63,0.1,BA_N_100_M_11,0.5058200475482661,0.37300095922358195,13,40
0.64,0.1,BA_N_100_M_11,0.5139094679448307,0.393223133323058,13,41
0.66,0.1,BA_N_100_M_11,0.5138266142136552,0.3988189939736606,13,42
0.69,0.1,BA_N_100_M_11,0.5062716615140649,0.38611419763263843,13,43
0.63,0.1,BA_N_100_M_11,0.5130397633261314,0.38601421118412804,13,44
0.62,0.1,BA_N_100_M_11,0.5101432484893885,0.39841107853503416,13,45
0.63,0.1,BA_N_100_M_11,0.5181466021818639,0.38988149570944175,13,46
0.63,0.1,BA_N_100_M_11,0.5213866865214706,0.39737055383701236,13,47
0.64,0.1,BA_N_100_M_11,0.5243016706173074,0.39317142058131516,13,48
0.67,0.1,BA_N_100_M_11,0.4966692007793055,0.3709162566135923,13,49
0.61,0.1,BA_N_100_M_11,0.5775024754307261,0.4340586247215857,15,40
0.69,0.1,BA_N_100_M_11,0.6055718036193198,0.446096390421017,15,41
0.67,0.1,BA_N_100_M_11,0.5882861818914836,0.43997858079856794,15,42
0.66,0.1,BA_N_100_M_11,0.5936465821858519,0.4298549650758432,15,43
0.56,0.1,BA_N_100_M_11,0.545954263714041,0.447332901676537,15,44
0.65,0.1,BA_N_100_M_11,0.5985617619653174,0.44459512091081643,15,45
0.56,0.1,BA_N_100_M_11,0.5659677365423198,0.46307850308185283,15,46
0.65,0.1,BA_N_100_M_11,0.5913621140226879,0.44106269272661186,15,47
0.63,0.1,BA_N_100_M_11,0.5814319402199607,0.4669249964029147,15,48
0.66,0.1,BA_N_100_M_11,0.6095196972928518,0.42694516497465723,15,49
0.77,0.1,BA_N_100_M_11,0.6274559922351183,0.38175617035663384,17,40
0.78,0.1,BA_N_100_M_11,0.6682163778889029,0.36157926973517807,17,41
0.76,0.1,BA_N_100_M_11,0.6138367643181333,0.3941078605963826,17,42
0.73,0.1,BA_N_100_M_11,0.619488923059044,0.4217226841598585,17,43
0.75,0.1,BA_N_100_M_11,0.6174114159298526,0.4109801789276088,17,44
0.81,0.1,BA_N_100_M_11,0.6544019874880227,0.36460157611793537,17,45
0.79,0.1,BA_N_100_M_11,0.6529856625751334,0.34221382239414516,17,46
0.76,0.1,BA_N_100_M_11,0.6502470473469075,0.3697978547043176,17,47
0.77,0.1,BA_N_100_M_11,0.611874483629705,0.40270986909222695,17,48
0.74,0.1,BA_N_100_M_11,0.6241951487698268,0.406346861511207,17,49
0.9,0.1,BA_N_100_M_11,0.690240648631735,0.2789189943953995,19,40
0.88,0.1,BA_N_100_M_11,0.6672985623550073,0.3043718815325536,19,41
0.89,0.1,BA_N_100_M_11,0.650128619506597,0.3130120054397535,19,42
0.87,0.1,BA_N_100_M_11,0.6800162266181025,0.31042296335348046,19,43
0.9,0.1,BA_N_100_M_11,0.6666447298878798,0.28782840981073393,19,44
0.92,0.1,BA_N_100_M_11,0.6836489322919193,0.27075583310986173,19,45
0.88,0.1,BA_N_100_M_11,0.6929619149325645,0.3125114806339011,19,46
0.88,0.1,BA_N_100_M_11,0.6734544654336182,0.3067056439668828,19,47
0.88,0.1,BA_N_100_M_11,0.6639682913645314,0.31947385687253244,19,48
0.91,0.1,BA_N_100_M_11,0.6775923973331948,0.27070724650969713,19,49
0.94,0.1,BA_N_100_M_11,0.6863149870907735,0.23027759872512923,21,40
0.94,0.1,BA_N_100_M_11,0.6976204339591419,0.23321518868129804,21,41
0.96,0.1,BA_N_100_M_11,0.6649491644723607,0.18302942504304767,21,42
0.95,0.1,BA_N_100_M_11,0.7151446493077149,0.21090411779229032,21,43
0.92,0.1,BA_N_100_M_11,0.7070144245445508,0.25929555089374784,21,44
0.96,0.1,BA_N_100_M_11,0.6867937272862739,0.19333351243345095,21,45
0.92,0.1,BA_N_100_M_11,0.7082597936828985,0.2660136653286721,21,46
0.94,0.1,BA_N_100_M_11,0.69228313646276,0.2319946105321842,21,47
0.94,0.1,BA_N_100_M_11,0.6952460699588188,0.2251619288953258,21,48
0.93,0.1,BA_N_100_M_11,0.6961537644974656,0.24860080545852617,21,49
0.99,0.1,BA_N_100_M_11,0.696855813281249,0.1,23,40
0.94,0.1,BA_N_100_M_11,0.7058336884442661,0.22796318560177106,23,41
0.95,0.1,BA_N_100_M_11,0.68782273151809,0.20452014041885797,23,42
0.99,0.1,BA_N_100_M_11,0.7130262717551371,0.1,23,43
0.98,0.1,BA_N_100_M_11,0.6904653174226117,0.12955760444330913,23,44
