acc,gamma,graph,mse_naive,mse_our,rate,seed
0.51,0.05,WS_N_100_K_30_P_0.2,0.35468041652748705,0.405008906203421,13,29
0.7,0.05,WS_N_100_K_30_P_0.2,0.3739748333791592,0.4109953074979011,15,20
0.72,0.05,WS_N_100_K_30_P_0.2,0.36951020740586016,0.3877436762443802,15,21
0.72,0.05,WS_N_100_K_30_P_0.2,0.3911538466677248,0.42692150396019446,15,22
0.66,0.05,WS_N_100_K_30_P_0.2,0.3729448150682635,0.43056487489443984,15,23
0.68,0.05,WS_N_100_K_30_P_0.2,0.38603349125554487,0.43512597798064284,15,24
0.7,0.05,WS_N_100_K_30_P_0.2,0.38003773797535584,0.41907929634679614,15,25
0.62,0.05,WS_N_100_K_30_P_0.2,0.3617190206913451,0.4369640278135275,15,26
0.67,0.05,WS_N_100_K_30_P_0.2,0.3636791297593796,0.4050736474075106,15,27
0.68,0.05,WS_N_100_K_30_P_0.2,0.38174781853312195,0.43727518018290534,15,28
0.62,0.05,WS_N_100_K_30_P_0.2,0.3629298892095888,0.4290553380460965,15,29
0.79,0.05,WS_N_100_K_30_P_0.2,0.38623667869782213,0.3810269761622072,17,20
0.76,0.05,WS_N_100_K_30_P_0.2,0.3789915468328233,0.372756837206405,17,21
0.77,0.05,WS_N_100_K_30_P_0.2,0.3872874129706935,0.38676515394982786,17,22
0.87,0.05,WS_N_100_K_30_P_0.2,0.39498651093284565,0.32275994609567527,17,23
0.77,0.05,WS_N_100_K_30_P_0.2,0.3801635886626549,0.36646927629118237,17,24
0.87,0.05,WS_N_100_K_30_P_0.2,0.3909747798886494,0.32101352712837333,17,25
0.8,0.05,WS_N_100_K_30_P_0.2,0.3891817013146824,0.3699831987458083,17,26
0.9,0.05,WS_N_100_K_30_P_0.2,0.3919423096541274,0.28724431953842566,17,27
0.88,0.05,WS_N_100_K_30_P_0.2,0.3902480464853666,0.30453600147245197,17,28
0.82,0.05,WS_N_100_K_30_P_0.2,0.39132745369665345,0.3640567144684848,17,29
0.89,0.05,WS_N_100_K_30_P_0.2,0.3941168439430249,0.30495237021221716,19,20
0.9,0.05,WS_N_100_K_30_P_0.2,0.3936921496381052,0.29575145168266964,19,21
0.9,0.05,WS_N_100_K_30_P_0.2,0.39417998336331544,0.2943612301345725,19,22
0.97,0.05,WS_N_100_K_30_P_0.2,0.37776518569482587,0.16916684404701923,19,23
0.94,0.05,WS_N_100_K_30_P_0.2,0.38627798890137627,0.23681874220863783,19,24
0.89,0.05,WS_N_100_K_30_P_0.2,0.3974563172529561,0.30655723274769137,19,25
0.9,0.05,WS_N_100_K_30_P_0.2,0.3914168679333118,0.29370001168937604,19,26
0.92,0.05,WS_N_100_K_30_P_0.2,0.38676695888489754,0.25888288298960566,19,27
0.89,0.05,WS_N_100_K_30_P_0.2,0.3943910040642343,0.30031966882749955,19,28
0.93,0.05,WS_N_100_K_30_P_0.2,0.38879665994035223,0.2456574672572643,19,29
0.99,0.05,WS_N_100_K_30_P_0.2,0.37332385273384183,0.1,21,20
0.96,0.05,WS_N_100_K_30_P_0.2,0.3808167276920247,0.19333667286529463,21,21
0.96,0.05,WS_N_100_K_30_P_0.2,0.3821944974699062,0.1905798344335197,21,22
0.99,0.05,WS_N_100_K_30_P_0.2,0.37387797051190785,0.1,21,23
0.94,0.05,WS_N_100_K_30_P_0.2,0.38351150872067497,0.22577686368659652,21,24
0.99,0.05,WS_N_100_K_30_P_0.2,0.3742894749354237,0.1,21,25
0.95,0.05,WS_N_100_K_30_P_0.2,0.3824386308041947,0.21760979974098282,21,26
0.93,0.05,WS_N_100_K_30_P_0.2,0.38943840606225055,0.24950629429806198,21,27
0.94,0.05,WS_N_100_K_30_P_0.2,0.3843829439489707,0.2286745634506914,21,28
0.97,0.05,WS_N_100_K_30_P_0.2,0.3771155456745836,0.1650841504650563,21,29
0.99,0.05,WS_N_100_K_30_P_0.2,0.37332385273384183,0.1,23,20
0.98,0.05,WS_N_100_K_30_P_0.2,0.3757019981444175,0.13662605856296808,23,21
0.98,0.05,WS_N_100_K_30_P_0.2,0.37615256495309546,0.1414213562373095,23,22
0.98,0.05,WS_N_100_K_30_P_0.2,0.3759362435016895,0.13668663070232986,23,23
0.98,0.05,WS_N_100_K_30_P_0.2,0.3763113722657694,0.1414213562373095,23,24
0.96,0.05,WS_N_100_K_30_P_0.2,0.3812551560906682,0.193142278733884,23,25
0.96,0.05,WS_N_100_K_30_P_0.2,0.3832367826419916,0.19672720075818179,23,26
0.99,0.05,WS_N_100_K_30_P_0.2,0.3743564032633085,0.1,23,27
0.98,0.05,WS_N_100_K_30_P_0.2,0.37819270731054544,0.1414213562373095,23,28
0.98,0.05,WS_N_100_K_30_P_0.2,0.3755672657514289,0.13654475774636782,23,29
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700768918976041,0.0,25,20
0.98,0.05,WS_N_100_K_30_P_0.2,0.37695204628273404,0.13692175347562308,25,21
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693841755834756,0.0,25,22
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699750140585866,0.0,25,23
1.0,0.05,WS_N_100_K_30_P_0.2,0.36984140207614663,0.0,25,24
1.0,0.05,WS_N_100_K_30_P_0.2,0.37039085469404287,0.0,25,25
1.0,0.05,WS_N_100_K_30_P_0.2,0.3690664128968207,0.0,25,26
1.0,0.05,WS_N_100_K_30_P_0.2,0.3704584873609852,0.0,25,27
0.99,0.05,WS_N_100_K_30_P_0.2,0.37338357108994036,0.1,25,28
1.0,0.05,WS_N_100_K_30_P_0.2,0.370210112431539,0.0,25,29
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700768918976041,0.0,27,20
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699983972606321,0.0,27,21
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693841755834756,0.0,27,22
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699750140585866,0.0,27,23
1.0,0.05,WS_N_100_K_30_P_0.2,0.36984140207614663,0.0,27,24
1.0,0.05,WS_N_100_K_30_P_0.2,0.37039085469404287,0.0,27,25
0.99,0.05,WS_N_100_K_30_P_0.2,0.3723221860592984,0.1,27,26
1.0,0.05,WS_N_100_K_30_P_0.2,0.3704584873609852,0.0,27,27
1.0,0.05,WS_N_100_K_30_P_0.2,0.3701371341225144,0.0,27,28
1.0,0.05,WS_N_100_K_30_P_0.2,0.370210112431539,0.0,27,29
0.98,0.05,WS_N_100_K_30_P_0.2,0.37577930138694754,0.13662605856296808,29,20
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699983972606321,0.0,29,21
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693841755834756,0.0,29,22
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699750140585866,0.0,29,23
1.0,0.05,WS_N_100_K_30_P_0.2,0.36984140207614663,0.0,29,24
1.0,0.05,WS_N_100_K_30_P_0.2,0.37039085469404287,0.0,29,25
0.99,0.05,WS_N_100_K_30_P_0.2,0.3706885716184497,0.1,29,26
1.0,0.05,WS_N_100_K_30_P_0.2,0.3704584873609852,0.0,29,27
1.0,0.05,WS_N_100_K_30_P_0.2,0.3701371341225144,0.0,29,28
1.0,0.05,WS_N_100_K_30_P_0.2,0.370210112431539,0.0,29,29
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700768918976041,0.0,31,20
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699983972606321,0.0,31,21
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693841755834756,0.0,31,22
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699750140585866,0.0,31,23
1.0,0.05,WS_N_100_K_30_P_0.2,0.36984140207614663,0.0,31,24
1.0,0.05,WS_N_100_K_30_P_0.2,0.37039085469404287,0.0,31,25
1.0,0.05,WS_N_100_K_30_P_0.2,0.3690664128968207,0.0,31,26
1.0,0.05,WS_N_100_K_30_P_0.2,0.3704584873609852,0.0,31,27
1.0,0.05,WS_N_100_K_30_P_0.2,0.3701371341225144,0.0,31,28
0.99,0.05,WS_N_100_K_30_P_0.2,0.3744069007731732,0.1,31,29
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700768918976041,0.0,33,20
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699983972606321,0.0,33,21
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693841755834756,0.0,33,22
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699750140585866,0.0,33,23
1.0,0.05,WS_N_100_K_30_P_0.2,0.36984140207614663,0.0,33,24
1.0,0.05,WS_N_100_K_30_P_0.2,0.37039085469404287,0.0,33,25
1.0,0.05,WS_N_100_K_30_P_0.2,0.3690664128968207,0.0,33,26
1.0,0.05,WS_N_100_K_30_P_0.2,0.3704584873609852,0.0,33,27
1.0,0.05,WS_N_100_K_30_P_0.2,0.3701371341225144,0.0,33,28
1.0,0.05,WS_N_100_K_30_P_0.2,0.370210112431539,0.0,33,29
0.99,0.05,WS_N_100_K_30_P_0.2,0.3736623778001441,0.1,35,20
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699983972606321,0.0,35,21
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693841755834756,0.0,35,22
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699750140585866,0.0,35,23
1.0,0.05,WS_N_100_K_30_P_0.2,0.36984140207614663,0.0,35,24
1.0,0.05,WS_N_100_K_30_P_0.2,0.37039085469404287,0.0,35,25
1.0,0.05,WS_N_100_K_30_P_0.2,0.3690664128968207,0.0,35,26
1.0,0.05,WS_N_100_K_30_P_0.2,0.3704584873609852,0.0,35,27
1.0,0.05,WS_N_100_K_30_P_0.2,0.3701371341225144,0.0,35,28
1.0,0.05,WS_N_100_K_30_P_0.2,0.370210112431539,0.0,35,29
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700768918976041,0.0,37,20
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699983972606321,0.0,37,21
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693841755834756,0.0,37,22
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699750140585866,0.0,37,23
1.0,0.05,WS_N_100_K_30_P_0.2,0.36984140207614663,0.0,37,24
1.0,0.05,WS_N_100_K_30_P_0.2,0.37039085469404287,0.0,37,25
1.0,0.05,WS_N_100_K_30_P_0.2,0.3690664128968207,0.0,37,26
1.0,0.05,WS_N_100_K_30_P_0.2,0.3704584873609852,0.0,37,27
1.0,0.05,WS_N_100_K_30_P_0.2,0.3701371341225144,0.0,37,28
1.0,0.05,WS_N_100_K_30_P_0.2,0.370210112431539,0.0,37,29
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700768918976041,0.0,39,20
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699983972606321,0.0,39,21
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693841755834756,0.0,39,22
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699750140585866,0.0,39,23
1.0,0.05,WS_N_100_K_30_P_0.2,0.36984140207614663,0.0,39,24
1.0,0.05,WS_N_100_K_30_P_0.2,0.37039085469404287,0.0,39,25
1.0,0.05,WS_N_100_K_30_P_0.2,0.3690664128968207,0.0,39,26
1.0,0.05,WS_N_100_K_30_P_0.2,0.3704584873609852,0.0,39,27
1.0,0.05,WS_N_100_K_30_P_0.2,0.3701371341225144,0.0,39,28
1.0,0.05,WS_N_100_K_30_P_0.2,0.370210112431539,0.0,39,29
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700768918976041,0.0,41,20
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699983972606321,0.0,41,21
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693841755834756,0.0,41,22
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699750140585866,0.0,41,23
1.0,0.05,WS_N_100_K_30_P_0.2,0.36984140207614663,0.0,41,24
1.0,0.05,WS_N_100_K_30_P_0.2,0.37039085469404287,0.0,41,25
1.0,0.05,WS_N_100_K_30_P_0.2,0.3690664128968207,0.0,41,26
1.0,0.05,WS_N_100_K_30_P_0.2,0.3704584873609852,0.0,41,27
1.0,0.05,WS_N_100_K_30_P_0.2,0.3701371341225144,0.0,41,28
1.0,0.05,WS_N_100_K_30_P_0.2,0.370210112431539,0.0,41,29
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700768918976041,0.0,43,20
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699983972606321,0.0,43,21
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693841755834756,0.0,43,22
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699750140585866,0.0,43,23
1.0,0.05,WS_N_100_K_30_P_0.2,0.36984140207614663,0.0,43,24
1.0,0.05,WS_N_100_K_30_P_0.2,0.37039085469404287,0.0,43,25
1.0,0.05,WS_N_100_K_30_P_0.2,0.3690664128968207,0.0,43,26
1.0,0.05,WS_N_100_K_30_P_0.2,0.3704584873609852,0.0,43,27
1.0,0.05,WS_N_100_K_30_P_0.2,0.3701371341225144,0.0,43,28
1.0,0.05,WS_N_100_K_30_P_0.2,0.370210112431539,0.0,43,29
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700768918976041,0.0,45,20
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699983972606321,0.0,45,21
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693841755834756,0.0,45,22
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699750140585866,0.0,45,23
1.0,0.05,WS_N_100_K_30_P_0.2,0.36984140207614663,0.0,45,24
1.0,0.05,WS_N_100_K_30_P_0.2,0.37039085469404287,0.0,45,25
1.0,0.05,WS_N_100_K_30_P_0.2,0.3690664128968207,0.0,45,26
1.0,0.05,WS_N_100_K_30_P_0.2,0.3704584873609852,0.0,45,27
1.0,0.05,WS_N_100_K_30_P_0.2,0.3701371341225144,0.0,45,28
1.0,0.05,WS_N_100_K_30_P_0.2,0.370210112431539,0.0,45,29
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700768918976041,0.0,47,20
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699983972606321,0.0,47,21
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693841755834756,0.0,47,22
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699750140585866,0.0,47,23
1.0,0.05,WS_N_100_K_30_P_0.2,0.36984140207614663,0.0,47,24
1.0,0.05,WS_N_100_K_30_P_0.2,0.37039085469404287,0.0,47,25
1.0,0.05,WS_N_100_K_30_P_0.2,0.3690664128968207,0.0,47,26
1.0,0.05,WS_N_100_K_30_P_0.2,0.3704584873609852,0.0,47,27
1.0,0.05,WS_N_100_K_30_P_0.2,0.3701371341225144,0.0,47,28
1.0,0.05,WS_N_100_K_30_P_0.2,0.370210112431539,0.0,47,29
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700768918976041,0.0,49,20
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699983972606321,0.0,49,21
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693841755834756,0.0,49,22
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699750140585866,0.0,49,23
1.0,0.05,WS_N_100_K_30_P_0.2,0.36984140207614663,0.0,49,24
1.0,0.05,WS_N_100_K_30_P_0.2,0.37039085469404287,0.0,49,25
1.0,0.05,WS_N_100_K_30_P_0.2,0.3690664128968207,0.0,49,26
1.0,0.05,WS_N_100_K_30_P_0.2,0.3704584873609852,0.0,49,27
1.0,0.05,WS_N_100_K_30_P_0.2,0.3701371341225144,0.0,49,28
1.0,0.05,WS_N_100_K_30_P_0.2,0.370210112431539,0.0,49,29
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,20
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,21
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,22
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,23
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,24
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,25
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,26
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,27
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,28
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,29
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,20
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,21
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,22
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,23
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,24
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,25
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,26
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,27
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,28
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,29
0.0,0.1,WS_N_100_K_30_P_0.2,0.35413127192226174,0.973905238701842,5,20
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,5,21
0.0,0.1,WS_N_100_K_30_P_0.2,0.37700850067876385,0.9922797693317142,5,22
0.0,0.1,WS_N_100_K_30_P_0.2,0.36080116014917435,1.0,5,23
0.0,0.1,WS_N_100_K_30_P_0.2,0.3621622792977368,0.9762173011958276,5,24
0.0,0.1,WS_N_100_K_30_P_0.2,0.3548387096774194,1.0,5,25
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,5,26
