acc,gamma,graph,mse_naive,mse_our,rate,seed
0.04477611940298507,0.05,WS_N_100_K_30_P_0.2,0.2136715940842598,0.6995935745130846,7,16
0.056338028169014086,0.05,WS_N_100_K_30_P_0.2,0.21526428056173358,0.6844651862839697,7,17
0.18292682926829268,0.05,WS_N_100_K_30_P_0.2,0.254083806002157,0.6435485091064316,7,18
0.10126582278481013,0.05,WS_N_100_K_30_P_0.2,0.23129492937682467,0.6483569138558876,7,19
0.3,0.05,WS_N_100_K_30_P_0.2,0.32730353734149803,0.6117772593162748,9,10
0.29,0.05,WS_N_100_K_30_P_0.2,0.32811891455903214,0.6115543504145894,9,11
0.29,0.05,WS_N_100_K_30_P_0.2,0.3235292735191288,0.6093363974910738,9,12
0.31,0.05,WS_N_100_K_30_P_0.2,0.3268498783684233,0.6200723546649213,9,13
0.31,0.05,WS_N_100_K_30_P_0.2,0.3226440919999902,0.6117863383600743,9,14
0.31,0.05,WS_N_100_K_30_P_0.2,0.3161170781001819,0.6071861331757782,9,15
0.31,0.05,WS_N_100_K_30_P_0.2,0.31167057093177786,0.6068153775875768,9,16
0.33,0.05,WS_N_100_K_30_P_0.2,0.32343380056043386,0.6058361386433706,9,17
0.29,0.05,WS_N_100_K_30_P_0.2,0.32019293834175244,0.6082632754998458,9,18
0.28,0.05,WS_N_100_K_30_P_0.2,0.32550821580846656,0.6041399799617104,9,19
0.3,0.05,WS_N_100_K_30_P_0.2,0.336870743434945,0.662891615878248,11,10
0.24,0.05,WS_N_100_K_30_P_0.2,0.3386233314670769,0.6749265028070187,11,11
0.26,0.05,WS_N_100_K_30_P_0.2,0.3285263644121907,0.6615915595497838,11,12
0.27,0.05,WS_N_100_K_30_P_0.2,0.35391413665729604,0.6937868264610803,11,13
0.28,0.05,WS_N_100_K_30_P_0.2,0.32148555639534504,0.6594489575667916,11,14
0.27,0.05,WS_N_100_K_30_P_0.2,0.3400056407110397,0.6749653337274331,11,15
0.28,0.05,WS_N_100_K_30_P_0.2,0.3373938711878148,0.6752366053467131,11,16
0.23,0.05,WS_N_100_K_30_P_0.2,0.322746317035715,0.6592618460637565,11,17
0.25,0.05,WS_N_100_K_30_P_0.2,0.32233722142009036,0.669582808757329,11,18
0.27,0.05,WS_N_100_K_30_P_0.2,0.33357014209352415,0.6708671407316322,11,19
0.49,0.05,WS_N_100_K_30_P_0.2,0.35606463624199314,0.41635093631514364,13,10
0.54,0.05,WS_N_100_K_30_P_0.2,0.36479045412874334,0.40976175961729505,13,11
0.45,0.05,WS_N_100_K_30_P_0.2,0.3480093053410957,0.41686035928910387,13,12
0.42,0.05,WS_N_100_K_30_P_0.2,0.33573786906330016,0.40626622802419227,13,13
0.47,0.05,WS_N_100_K_30_P_0.2,0.35216843167779366,0.41832995949370283,13,14
0.53,0.05,WS_N_100_K_30_P_0.2,0.3620242369784399,0.4044011212409255,13,15
0.45,0.05,WS_N_100_K_30_P_0.2,0.3489373375460666,0.41476284731250807,13,16
0.47,0.05,WS_N_100_K_30_P_0.2,0.35354973624310165,0.41828336578780057,13,17
0.55,0.05,WS_N_100_K_30_P_0.2,0.361887869176565,0.4008090063858719,13,18
0.51,0.05,WS_N_100_K_30_P_0.2,0.35642238765961426,0.4106637594485009,13,19
0.59,0.05,WS_N_100_K_30_P_0.2,0.35593090455992427,0.44245756709679834,15,10
0.67,0.05,WS_N_100_K_30_P_0.2,0.38206730858918614,0.4402840826794341,15,11
0.67,0.05,WS_N_100_K_30_P_0.2,0.38403649358000946,0.4438031694130729,15,12
0.71,0.05,WS_N_100_K_30_P_0.2,0.3696661382674196,0.3984436302287215,15,13
0.55,0.05,WS_N_100_K_30_P_0.2,0.3416747502596119,0.4403811573709085,15,14
0.75,0.05,WS_N_100_K_30_P_0.2,0.3969940412557991,0.4160169594255519,15,15
0.64,0.05,WS_N_100_K_30_P_0.2,0.3662930327905801,0.4233219196023127,15,16
0.66,0.05,WS_N_100_K_30_P_0.2,0.3823234839399357,0.4353227761553519,15,17
0.73,0.05,WS_N_100_K_30_P_0.2,0.3914445747488294,0.41618623416723804,15,18
0.7,0.05,WS_N_100_K_30_P_0.2,0.3878710890074111,0.4326878264381162,15,19
0.75,0.05,WS_N_100_K_30_P_0.2,0.39244904915265183,0.4056406276957153,17,10
0.86,0.05,WS_N_100_K_30_P_0.2,0.39046618850518483,0.3291499061262446,17,11
0.83,0.05,WS_N_100_K_30_P_0.2,0.3957998815016913,0.36457597850475165,17,12
0.85,0.05,WS_N_100_K_30_P_0.2,0.3849432328299945,0.3242963132962874,17,13
0.8,0.05,WS_N_100_K_30_P_0.2,0.396080427300243,0.38743861214630954,17,14
0.8,0.05,WS_N_100_K_30_P_0.2,0.39468814141775105,0.37787864689610995,17,15
0.85,0.05,WS_N_100_K_30_P_0.2,0.3949474610108108,0.34095004609464746,17,16
0.83,0.05,WS_N_100_K_30_P_0.2,0.3903921322554382,0.35010268406666434,17,17
0.82,0.05,WS_N_100_K_30_P_0.2,0.3935112205897505,0.36010759672563164,17,18
0.81,0.05,WS_N_100_K_30_P_0.2,0.39223626498443553,0.36312367210150565,17,19
0.94,0.05,WS_N_100_K_30_P_0.2,0.3868499711553524,0.23937961122965815,19,10
0.92,0.05,WS_N_100_K_30_P_0.2,0.38735322703609043,0.2593784340604437,19,11
0.88,0.05,WS_N_100_K_30_P_0.2,0.39262855695615034,0.30946594182107545,19,12
0.87,0.05,WS_N_100_K_30_P_0.2,0.38875230876962563,0.30802657962829627,19,13
0.86,0.05,WS_N_100_K_30_P_0.2,0.39071885098034254,0.32898552636200057,19,14
0.88,0.05,WS_N_100_K_30_P_0.2,0.3956846611301112,0.3179110823418995,19,15
0.91,0.05,WS_N_100_K_30_P_0.2,0.3921443999307083,0.2788306391891548,19,16
0.9,0.05,WS_N_100_K_30_P_0.2,0.38854836792027336,0.2852899802214027,19,17
0.92,0.05,WS_N_100_K_30_P_0.2,0.38621616674165526,0.258523170740444,19,18
0.94,0.05,WS_N_100_K_30_P_0.2,0.38214561281638254,0.22067942096822613,19,19
1.0,0.05,WS_N_100_K_30_P_0.2,0.36939814370921437,0.0,21,10
0.98,0.05,WS_N_100_K_30_P_0.2,0.3773439400333725,0.1414213562373095,21,11
0.93,0.05,WS_N_100_K_30_P_0.2,0.387172482087817,0.25179319378842485,21,12
0.95,0.05,WS_N_100_K_30_P_0.2,0.38379224564069986,0.22044321743794074,21,13
0.95,0.05,WS_N_100_K_30_P_0.2,0.3860857144459597,0.22091894633533243,21,14
0.96,0.05,WS_N_100_K_30_P_0.2,0.38380179242545087,0.19669491322575908,21,15
0.96,0.05,WS_N_100_K_30_P_0.2,0.37983903444654943,0.18996790489480098,21,16
0.96,0.05,WS_N_100_K_30_P_0.2,0.38290144564321027,0.19352606966583535,21,17
0.96,0.05,WS_N_100_K_30_P_0.2,0.3838371439886865,0.1968440158471659,21,18
0.98,0.05,WS_N_100_K_30_P_0.2,0.3759963689480812,0.1414213562373095,21,19
0.98,0.05,WS_N_100_K_30_P_0.2,0.3743989172394058,0.136457703416708,23,10
1.0,0.05,WS_N_100_K_30_P_0.2,0.36896944193240366,0.0,23,11
0.97,0.05,WS_N_100_K_30_P_0.2,0.38122752401498233,0.17320508075688773,23,12
0.96,0.05,WS_N_100_K_30_P_0.2,0.3814513766029052,0.19645664181796252,23,13
0.99,0.05,WS_N_100_K_30_P_0.2,0.37305477705714,0.1,23,14
0.98,0.05,WS_N_100_K_30_P_0.2,0.3757889223126165,0.13685470422840584,23,15
0.99,0.05,WS_N_100_K_30_P_0.2,0.3720119677773778,0.1,23,16
0.98,0.05,WS_N_100_K_30_P_0.2,0.3757186314714955,0.1414213562373095,23,17
0.98,0.05,WS_N_100_K_30_P_0.2,0.37506033543607503,0.1414213562373095,23,18
1.0,0.05,WS_N_100_K_30_P_0.2,0.37004267607565,0.0,23,19
1.0,0.05,WS_N_100_K_30_P_0.2,0.36939814370921437,0.0,25,10
0.98,0.05,WS_N_100_K_30_P_0.2,0.3757910441322735,0.1414213562373095,25,11
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700561686065195,0.0,25,12
1.0,0.05,WS_N_100_K_30_P_0.2,0.3701357308696885,0.0,25,13
1.0,0.05,WS_N_100_K_30_P_0.2,0.370564454357539,0.0,25,14
0.98,0.05,WS_N_100_K_30_P_0.2,0.37447615806584245,0.13654475774636782,25,15
1.0,0.05,WS_N_100_K_30_P_0.2,0.3695146171909103,0.0,25,16
0.99,0.05,WS_N_100_K_30_P_0.2,0.37334899136942495,0.1,25,17
1.0,0.05,WS_N_100_K_30_P_0.2,0.370211374911648,0.0,25,18
1.0,0.05,WS_N_100_K_30_P_0.2,0.37004267607565,0.0,25,19
1.0,0.05,WS_N_100_K_30_P_0.2,0.36939814370921437,0.0,27,10
1.0,0.05,WS_N_100_K_30_P_0.2,0.36896944193240366,0.0,27,11
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700561686065195,0.0,27,12
1.0,0.05,WS_N_100_K_30_P_0.2,0.3701357308696885,0.0,27,13
1.0,0.05,WS_N_100_K_30_P_0.2,0.370564454357539,0.0,27,14
1.0,0.05,WS_N_100_K_30_P_0.2,0.3691031687784896,0.0,27,15
1.0,0.05,WS_N_100_K_30_P_0.2,0.3695146171909103,0.0,27,16
1.0,0.05,WS_N_100_K_30_P_0.2,0.36976046664009427,0.0,27,17
1.0,0.05,WS_N_100_K_30_P_0.2,0.370211374911648,0.0,27,18
1.0,0.05,WS_N_100_K_30_P_0.2,0.37004267607565,0.0,27,19
1.0,0.05,WS_N_100_K_30_P_0.2,0.36939814370921437,0.0,29,10
0.99,0.05,WS_N_100_K_30_P_0.2,0.3722260632778926,0.1,29,11
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700561686065195,0.0,29,12
1.0,0.05,WS_N_100_K_30_P_0.2,0.3701357308696885,0.0,29,13
1.0,0.05,WS_N_100_K_30_P_0.2,0.370564454357539,0.0,29,14
1.0,0.05,WS_N_100_K_30_P_0.2,0.3691031687784896,0.0,29,15
1.0,0.05,WS_N_100_K_30_P_0.2,0.3695146171909103,0.0,29,16
0.99,0.05,WS_N_100_K_30_P_0.2,0.37396230116136076,0.1,29,17
1.0,0.05,WS_N_100_K_30_P_0.2,0.370211374911648,0.0,29,18
1.0,0.05,WS_N_100_K_30_P_0.2,0.37004267607565,0.0,29,19
1.0,0.05,WS_N_100_K_30_P_0.2,0.36939814370921437,0.0,31,10
1.0,0.05,WS_N_100_K_30_P_0.2,0.36896944193240366,0.0,31,11
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700561686065195,0.0,31,12
1.0,0.05,WS_N_100_K_30_P_0.2,0.3701357308696885,0.0,31,13
1.0,0.05,WS_N_100_K_30_P_0.2,0.370564454357539,0.0,31,14
1.0,0.05,WS_N_100_K_30_P_0.2,0.3691031687784896,0.0,31,15
1.0,0.05,WS_N_100_K_30_P_0.2,0.3695146171909103,0.0,31,16
1.0,0.05,WS_N_100_K_30_P_0.2,0.36976046664009427,0.0,31,17
1.0,0.05,WS_N_100_K_30_P_0.2,0.370211374911648,0.0,31,18
1.0,0.05,WS_N_100_K_30_P_0.2,0.37004267607565,0.0,31,19
1.0,0.05,WS_N_100_K_30_P_0.2,0.36939814370921437,0.0,33,10
1.0,0.05,WS_N_100_K_30_P_0.2,0.36896944193240366,0.0,33,11
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700561686065195,0.0,33,12
1.0,0.05,WS_N_100_K_30_P_0.2,0.3701357308696885,0.0,33,13
1.0,0.05,WS_N_100_K_30_P_0.2,0.370564454357539,0.0,33,14
1.0,0.05,WS_N_100_K_30_P_0.2,0.3691031687784896,0.0,33,15
1.0,0.05,WS_N_100_K_30_P_0.2,0.3695146171909103,0.0,33,16
1.0,0.05,WS_N_100_K_30_P_0.2,0.36976046664009427,0.0,33,17
1.0,0.05,WS_N_100_K_30_P_0.2,0.370211374911648,0.0,33,18
1.0,0.05,WS_N_100_K_30_P_0.2,0.37004267607565,0.0,33,19
1.0,0.05,WS_N_100_K_30_P_0.2,0.36939814370921437,0.0,35,10
1.0,0.05,WS_N_100_K_30_P_0.2,0.36896944193240366,0.0,35,11
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700561686065195,0.0,35,12
1.0,0.05,WS_N_100_K_30_P_0.2,0.3701357308696885,0.0,35,13
1.0,0.05,WS_N_100_K_30_P_0.2,0.370564454357539,0.0,35,14
1.0,0.05,WS_N_100_K_30_P_0.2,0.3691031687784896,0.0,35,15
1.0,0.05,WS_N_100_K_30_P_0.2,0.3695146171909103,0.0,35,16
1.0,0.05,WS_N_100_K_30_P_0.2,0.36976046664009427,0.0,35,17
1.0,0.05,WS_N_100_K_30_P_0.2,0.370211374911648,0.0,35,18
1.0,0.05,WS_N_100_K_30_P_0.2,0.37004267607565,0.0,35,19
1.0,0.05,WS_N_100_K_30_P_0.2,0.36939814370921437,0.0,37,10
1.0,0.05,WS_N_100_K_30_P_0.2,0.36896944193240366,0.0,37,11
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700561686065195,0.0,37,12
1.0,0.05,WS_N_100_K_30_P_0.2,0.3701357308696885,0.0,37,13
1.0,0.05,WS_N_100_K_30_P_0.2,0.370564454357539,0.0,37,14
1.0,0.05,WS_N_100_K_30_P_0.2,0.3691031687784896,0.0,37,15
1.0,0.05,WS_N_100_K_30_P_0.2,0.3695146171909103,0.0,37,16
1.0,0.05,WS_N_100_K_30_P_0.2,0.36976046664009427,0.0,37,17
1.0,0.05,WS_N_100_K_30_P_0.2,0.370211374911648,0.0,37,18
1.0,0.05,WS_N_100_K_30_P_0.2,0.37004267607565,0.0,37,19
1.0,0.05,WS_N_100_K_30_P_0.2,0.36939814370921437,0.0,39,10
1.0,0.05,WS_N_100_K_30_P_0.2,0.36896944193240366,0.0,39,11
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700561686065195,0.0,39,12
1.0,0.05,WS_N_100_K_30_P_0.2,0.3701357308696885,0.0,39,13
1.0,0.05,WS_N_100_K_30_P_0.2,0.370564454357539,0.0,39,14
1.0,0.05,WS_N_100_K_30_P_0.2,0.3691031687784896,0.0,39,15
1.0,0.05,WS_N_100_K_30_P_0.2,0.3695146171909103,0.0,39,16
1.0,0.05,WS_N_100_K_30_P_0.2,0.36976046664009427,0.0,39,17
1.0,0.05,WS_N_100_K_30_P_0.2,0.370211374911648,0.0,39,18
1.0,0.05,WS_N_100_K_30_P_0.2,0.37004267607565,0.0,39,19
1.0,0.05,WS_N_100_K_30_P_0.2,0.36939814370921437,0.0,41,10
1.0,0.05,WS_N_100_K_30_P_0.2,0.36896944193240366,0.0,41,11
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700561686065195,0.0,41,12
1.0,0.05,WS_N_100_K_30_P_0.2,0.3701357308696885,0.0,41,13
1.0,0.05,WS_N_100_K_30_P_0.2,0.370564454357539,0.0,41,14
1.0,0.05,WS_N_100_K_30_P_0.2,0.3691031687784896,0.0,41,15
1.0,0.05,WS_N_100_K_30_P_0.2,0.3695146171909103,0.0,41,16
1.0,0.05,WS_N_100_K_30_P_0.2,0.36976046664009427,0.0,41,17
1.0,0.05,WS_N_100_K_30_P_0.2,0.370211374911648,0.0,41,18
1.0,0.05,WS_N_100_K_30_P_0.2,0.37004267607565,0.0,41,19
1.0,0.05,WS_N_100_K_30_P_0.2,0.36939814370921437,0.0,43,10
1.0,0.05,WS_N_100_K_30_P_0.2,0.36896944193240366,0.0,43,11
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700561686065195,0.0,43,12
1.0,0.05,WS_N_100_K_30_P_0.2,0.3701357308696885,0.0,43,13
1.0,0.05,WS_N_100_K_30_P_0.2,0.370564454357539,0.0,43,14
1.0,0.05,WS_N_100_K_30_P_0.2,0.3691031687784896,0.0,43,15
1.0,0.05,WS_N_100_K_30_P_0.2,0.3695146171909103,0.0,43,16
1.0,0.05,WS_N_100_K_30_P_0.2,0.36976046664009427,0.0,43,17
1.0,0.05,WS_N_100_K_30_P_0.2,0.370211374911648,0.0,43,18
1.0,0.05,WS_N_100_K_30_P_0.2,0.37004267607565,0.0,43,19
1.0,0.05,WS_N_100_K_30_P_0.2,0.36939814370921437,0.0,45,10
1.0,0.05,WS_N_100_K_30_P_0.2,0.36896944193240366,0.0,45,11
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700561686065195,0.0,45,12
1.0,0.05,WS_N_100_K_30_P_0.2,0.3701357308696885,0.0,45,13
1.0,0.05,WS_N_100_K_30_P_0.2,0.370564454357539,0.0,45,14
1.0,0.05,WS_N_100_K_30_P_0.2,0.3691031687784896,0.0,45,15
1.0,0.05,WS_N_100_K_30_P_0.2,0.3695146171909103,0.0,45,16
1.0,0.05,WS_N_100_K_30_P_0.2,0.36976046664009427,0.0,45,17
1.0,0.05,WS_N_100_K_30_P_0.2,0.370211374911648,0.0,45,18
1.0,0.05,WS_N_100_K_30_P_0.2,0.37004267607565,0.0,45,19
1.0,0.05,WS_N_100_K_30_P_0.2,0.36939814370921437,0.0,47,10
1.0,0.05,WS_N_100_K_30_P_0.2,0.36896944193240366,0.0,47,11
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700561686065195,0.0,47,12
1.0,0.05,WS_N_100_K_30_P_0.2,0.3701357308696885,0.0,47,13
1.0,0.05,WS_N_100_K_30_P_0.2,0.370564454357539,0.0,47,14
1.0,0.05,WS_N_100_K_30_P_0.2,0.3691031687784896,0.0,47,15
1.0,0.05,WS_N_100_K_30_P_0.2,0.3695146171909103,0.0,47,16
1.0,0.05,WS_N_100_K_30_P_0.2,0.36976046664009427,0.0,47,17
1.0,0.05,WS_N_100_K_30_P_0.2,0.370211374911648,0.0,47,18
1.0,0.05,WS_N_100_K_30_P_0.2,0.37004267607565,0.0,47,19
1.0,0.05,WS_N_100_K_30_P_0.2,0.36939814370921437,0.0,49,10
1.0,0.05,WS_N_100_K_30_P_0.2,0.36896944193240366,0.0,49,11
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700561686065195,0.0,49,12
1.0,0.05,WS_N_100_K_30_P_0.2,0.3701357308696885,0.0,49,13
1.0,0.05,WS_N_100_K_30_P_0.2,0.370564454357539,0.0,49,14
1.0,0.05,WS_N_100_K_30_P_0.2,0.3691031687784896,0.0,49,15
1.0,0.05,WS_N_100_K_30_P_0.2,0.3695146171909103,0.0,49,16
1.0,0.05,WS_N_100_K_30_P_0.2,0.36976046664009427,0.0,49,17
1.0,0.05,WS_N_100_K_30_P_0.2,0.370211374911648,0.0,49,18
1.0,0.05,WS_N_100_K_30_P_0.2,0.37004267607565,0.0,49,19
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,10
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,11
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,12
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,13
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,14
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,15
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,16
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,17
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,18
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,19
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,10
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,11
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,12
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,13
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,14
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,15
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,16
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,17
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,18
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,19
0.0,0.1,WS_N_100_K_30_P_0.2,0.35708937686639775,0.9882386585529345,5,10
0.0,0.1,WS_N_100_K_30_P_0.2,0.32053719568661626,0.9471284442841432,5,11
0.0,0.1,WS_N_100_K_30_P_0.2,0.3639026015522494,0.9917717031207893,5,12
0.0,0.1,WS_N_100_K_30_P_0.2,0.3297731651865311,0.9844842135267526,5,13
0.0,0.1,WS_N_100_K_30_P_0.2,0.3511813787162183,1.0,5,14
0.0,0.1,WS_N_100_K_30_P_0.2,0.34409399808955604,0.9730509491746834,5,15
0.0,0.1,WS_N_100_K_30_P_0.2,0.34831871030516287,1.0,5,16
0.0,0.1,WS_N_100_K_30_P_0.2,0.35736617271014076,0.9832122365091899,5,17
0.0,0.1,WS_N_100_K_30_P_0.2,0.39360966280291415,1.0,5,18
0.0,0.1,WS_N_100_K_30_P_0.2,0.39285714285714285,1.0,5,19
0.0,0.1,WS_N_100_K_30_P_0.2,0.1936582995294361,0.7857847700967209,7,10
0.1038961038961039,0.1,WS_N_100_K_30_P_0.2,0.23090115204791137,0.6586385787360304,7,11
0.0,0.1,WS_N_100_K_30_P_0.2,0.2151238917347866,0.7602219387626611,7,12
0.03225806451612903,0.1,WS_N_100_K_30_P_0.2,0.20571665630768213,0.7116171844538006,7,13
0.09333333333333334,0.1,WS_N_100_K_30_P_0.2,0.2347737773556643,0.676198880305732,7,14
0.045454545454545456,0.1,WS_N_100_K_30_P_0.2,0.21248750650259007,0.7017275945031002,7,15
0.030303030303030304,0.1,WS_N_100_K_30_P_0.2,0.21358816980340048,0.6963246037780918,7,16
0.0547945205479452,0.1,WS_N_100_K_30_P_0.2,0.2203483520060814,0.675841218314483,7,17
0.17073170731707318,0.1,WS_N_100_K_30_P_0.2,0.26282565528024365,0.6398779067435139,7,18
0.05555555555555555,0.1,WS_N_100_K_30_P_0.2,0.2115228943008255,0.6678121057643269,7,19
0.31,0.1,WS_N_100_K_30_P_0.2,0.3251016052003768,0.6087945994781311,9,10
0.31,0.1,WS_N_100_K_30_P_0.2,0.31762351883044043,0.6067710312325496,9,11
0.28,0.1,WS_N_100_K_30_P_0.2,0.3198535515526315,0.6078257332723446,9,12
0.31,0.1,WS_N_100_K_30_P_0.2,0.3182894909511585,0.6182761714897715,9,13
0.3,0.1,WS_N_100_K_30_P_0.2,0.32222040541576746,0.6120216197868772,9,14
0.31,0.1,WS_N_100_K_30_P_0.2,0.3139180994203037,0.6083940200076554,9,15
0.31,0.1,WS_N_100_K_30_P_0.2,0.3117303728777815,0.6053599892566637,9,16
0.3,0.1,WS_N_100_K_30_P_0.2,0.31728864397740053,0.6076719791745253,9,17
0.3,0.1,WS_N_100_K_30_P_0.2,0.3217295102622358,0.6092132010187349,9,18
0.29,0.1,WS_N_100_K_30_P_0.2,0.3221781092030605,0.6065937229622168,9,19
0.34,0.1,WS_N_100_K_30_P_0.2,0.32790987275141614,0.4761318847106943,11,10
0.31,0.1,WS_N_100_K_30_P_0.2,0.3234329129498323,0.4769248039751871,11,11
0.36,0.1,WS_N_100_K_30_P_0.2,0.31196738694857395,0.46195147442135814,11,12
0.35,0.1,WS_N_100_K_30_P_0.2,0.3357558995217868,0.4935668358640854,11,13
0.36,0.1,WS_N_100_K_30_P_0.2,0.31319263825554555,0.4646675146474672,11,14
0.36,0.1,WS_N_100_K_30_P_0.2,0.3314881738384444,0.4854880755062417,11,15
0.33,0.1,WS_N_100_K_30_P_0.2,0.3232203575795385,0.4893264170577184,11,16
0.31,0.1,WS_N_100_K_30_P_0.2,0.30496646886326767,0.47822065410683734,11,17
0.3,0.1,WS_N_100_K_30_P_0.2,0.309343282221718,0.48445716168190667,11,18
0.31,0.1,WS_N_100_K_30_P_0.2,0.3193627655592359,0.4815517011539713,11,19
0.45,0.1,WS_N_100_K_30_P_0.2,0.33454496811618833,0.3481296562432413,13,10
0.48,0.1,WS_N_100_K_30_P_0.2,0.34459190826069813,0.35146469842204076,13,11
0.43,0.1,WS_N_100_K_30_P_0.2,0.3369220922263359,0.3489652683314907,13,12
0.46,0.1,WS_N_100_K_30_P_0.2,0.326442394567522,0.3418332805013015,13,13
0.43,0.1,WS_N_100_K_30_P_0.2,0.3308499277774496,0.3446762840048147,13,14
0.5,0.1,WS_N_100_K_30_P_0.2,0.34502501538219515,0.3462489497033127,13,15
0.45,0.1,WS_N_100_K_30_P_0.2,0.3420649025536508,0.3536466523560615,13,16
