acc,gamma,graph,mse_naive,mse_our,rate,seed
0.0,0.05,WS_N_100_K_30_P_0.2,0.3410148269519573,0.977274076849301,5,8
0.0,0.05,WS_N_100_K_30_P_0.2,0.3480677933110998,0.9938286132427462,5,9
0.1038961038961039,0.05,WS_N_100_K_30_P_0.2,0.23245422787722697,0.6663557749836637,7,0
0.07142857142857142,0.05,WS_N_100_K_30_P_0.2,0.2138421983583333,0.6877703272505248,7,1
0.0,0.05,WS_N_100_K_30_P_0.2,0.20517574837197736,0.737948735260341,7,2
0.07042253521126761,0.05,WS_N_100_K_30_P_0.2,0.22989716748480832,0.6922048045784255,7,3
0.04285714285714286,0.05,WS_N_100_K_30_P_0.2,0.2311287841021144,0.6936182034359148,7,4
0.03389830508474576,0.05,WS_N_100_K_30_P_0.2,0.20627637897078588,0.7306632576890166,7,5
0.09333333333333334,0.05,WS_N_100_K_30_P_0.2,0.22879636557072627,0.6766304411772486,7,6
0.12,0.05,WS_N_100_K_30_P_0.2,0.22363064701808505,0.6724317308722653,7,7
0.13333333333333333,0.05,WS_N_100_K_30_P_0.2,0.23502832841563198,0.6740224062168944,7,8
0.057971014492753624,0.05,WS_N_100_K_30_P_0.2,0.21425026253368487,0.692122650540702,7,9
0.28,0.05,WS_N_100_K_30_P_0.2,0.3167482367247819,0.6064291933912426,9,0
0.33,0.05,WS_N_100_K_30_P_0.2,0.315291604529486,0.6058570816004153,9,1
0.3,0.05,WS_N_100_K_30_P_0.2,0.3301287604359011,0.6117431189594378,9,2
0.32,0.05,WS_N_100_K_30_P_0.2,0.32957827718840804,0.6280586278380786,9,3
0.3,0.05,WS_N_100_K_30_P_0.2,0.3265686222266384,0.6124360449313465,9,4
0.29,0.05,WS_N_100_K_30_P_0.2,0.32443642264724054,0.6078274347811576,9,5
0.33,0.05,WS_N_100_K_30_P_0.2,0.32431558279675715,0.6156788541385055,9,6
0.29,0.05,WS_N_100_K_30_P_0.2,0.3198536429459363,0.6050955457342683,9,7
0.28,0.05,WS_N_100_K_30_P_0.2,0.32508469963191405,0.6169556315011927,9,8
0.3,0.05,WS_N_100_K_30_P_0.2,0.3322337186740973,0.6176037676959054,9,9
0.25,0.05,WS_N_100_K_30_P_0.2,0.32975077198865416,0.657801954249849,11,0
0.27,0.05,WS_N_100_K_30_P_0.2,0.3179960501632967,0.647392202773482,11,1
0.28,0.05,WS_N_100_K_30_P_0.2,0.32216425198927245,0.658489660768878,11,2
0.28,0.05,WS_N_100_K_30_P_0.2,0.3300510031786043,0.6603763183043155,11,3
0.3,0.05,WS_N_100_K_30_P_0.2,0.3297212092303455,0.6492393552993206,11,4
0.28,0.05,WS_N_100_K_30_P_0.2,0.33262295693287375,0.6717031561076776,11,5
0.25,0.05,WS_N_100_K_30_P_0.2,0.3207128097075525,0.6788063900895243,11,6
0.31,0.05,WS_N_100_K_30_P_0.2,0.33313822277769994,0.6731484087274673,11,7
0.28,0.05,WS_N_100_K_30_P_0.2,0.3306676064434862,0.6571616491815203,11,8
0.27,0.05,WS_N_100_K_30_P_0.2,0.32024660017307094,0.6469266810217579,11,9
0.39,0.05,WS_N_100_K_30_P_0.2,0.3292240982891857,0.4053901856175915,13,0
0.48,0.05,WS_N_100_K_30_P_0.2,0.3457192683795944,0.404388986500906,13,1
0.42,0.05,WS_N_100_K_30_P_0.2,0.33546105804932774,0.4067407841223173,13,2
0.4,0.05,WS_N_100_K_30_P_0.2,0.3364212797968095,0.4111616893979393,13,3
0.42,0.05,WS_N_100_K_30_P_0.2,0.3403160304436607,0.3983334265656803,13,4
0.41,0.05,WS_N_100_K_30_P_0.2,0.33948940854976256,0.41948974697569896,13,5
0.38,0.05,WS_N_100_K_30_P_0.2,0.3237792685540182,0.3971993921423191,13,6
0.47,0.05,WS_N_100_K_30_P_0.2,0.3436550321843493,0.4064383613232685,13,7
0.42,0.05,WS_N_100_K_30_P_0.2,0.33752372103121653,0.4082089075373996,13,8
0.47,0.05,WS_N_100_K_30_P_0.2,0.3473652365925304,0.4052744539819565,13,9
0.71,0.05,WS_N_100_K_30_P_0.2,0.37930366786828895,0.3984940292949729,15,0
0.61,0.05,WS_N_100_K_30_P_0.2,0.36766417533402623,0.44137690946759994,15,1
0.67,0.05,WS_N_100_K_30_P_0.2,0.3809101270593548,0.4406591582833854,15,2
0.69,0.05,WS_N_100_K_30_P_0.2,0.3757785029708386,0.4155149098386825,15,3
0.62,0.05,WS_N_100_K_30_P_0.2,0.36189045612030857,0.4271492623296814,15,4
0.65,0.05,WS_N_100_K_30_P_0.2,0.37367492644169875,0.43601244849501053,15,5
0.61,0.05,WS_N_100_K_30_P_0.2,0.35382952517423427,0.425479405595331,15,6
0.73,0.05,WS_N_100_K_30_P_0.2,0.37324174728533643,0.3796780551914882,15,7
0.61,0.05,WS_N_100_K_30_P_0.2,0.36004220677385224,0.4330139018620688,15,8
0.63,0.05,WS_N_100_K_30_P_0.2,0.3493438588939879,0.410479506480717,15,9
0.73,0.05,WS_N_100_K_30_P_0.2,0.3785194960910186,0.3942269913160617,17,0
0.82,0.05,WS_N_100_K_30_P_0.2,0.39436209338316147,0.3566847845713356,17,1
0.81,0.05,WS_N_100_K_30_P_0.2,0.39533580360315146,0.3701797648016804,17,2
0.79,0.05,WS_N_100_K_30_P_0.2,0.38542709433175726,0.3774159682662147,17,3
0.84,0.05,WS_N_100_K_30_P_0.2,0.3964462352777873,0.3561181518939859,17,4
0.84,0.05,WS_N_100_K_30_P_0.2,0.39488870755826005,0.3465868421673141,17,5
0.82,0.05,WS_N_100_K_30_P_0.2,0.3910652172797764,0.35508732401125737,17,6
0.77,0.05,WS_N_100_K_30_P_0.2,0.3866263071327543,0.38963498861649504,17,7
0.84,0.05,WS_N_100_K_30_P_0.2,0.3923574353149609,0.3467768457737898,17,8
0.82,0.05,WS_N_100_K_30_P_0.2,0.38705815645070485,0.3507140020735626,17,9
0.9,0.05,WS_N_100_K_30_P_0.2,0.39099426190845005,0.2856860377881851,19,0
0.94,0.05,WS_N_100_K_30_P_0.2,0.387529023479566,0.22711221618001914,19,1
0.93,0.05,WS_N_100_K_30_P_0.2,0.3881298944693866,0.2472894767172344,19,2
0.9,0.05,WS_N_100_K_30_P_0.2,0.3917181426357996,0.28897393676164546,19,3
0.88,0.05,WS_N_100_K_30_P_0.2,0.39368543648748594,0.30610043511591195,19,4
0.9,0.05,WS_N_100_K_30_P_0.2,0.3924947138858189,0.2897178983772372,19,5
0.9,0.05,WS_N_100_K_30_P_0.2,0.3907192773428233,0.2929527464824555,19,6
0.91,0.05,WS_N_100_K_30_P_0.2,0.3867112957355689,0.2687777948920704,19,7
0.89,0.05,WS_N_100_K_30_P_0.2,0.38999550758079937,0.29758134580352313,19,8
0.87,0.05,WS_N_100_K_30_P_0.2,0.39116477828408186,0.3161762991144118,19,9
0.94,0.05,WS_N_100_K_30_P_0.2,0.3888805014472755,0.22744553924377386,21,0
0.94,0.05,WS_N_100_K_30_P_0.2,0.3856028760462634,0.23384373504359451,21,1
0.98,0.05,WS_N_100_K_30_P_0.2,0.375490526836279,0.1414213562373095,21,2
0.97,0.05,WS_N_100_K_30_P_0.2,0.37920180498991607,0.17320508075688773,21,3
0.94,0.05,WS_N_100_K_30_P_0.2,0.3864082636599917,0.2327357933324283,21,4
0.95,0.05,WS_N_100_K_30_P_0.2,0.3823634777052053,0.21728232652551982,21,5
0.97,0.05,WS_N_100_K_30_P_0.2,0.3766517793516901,0.16930361462383428,21,6
0.93,0.05,WS_N_100_K_30_P_0.2,0.3878194522745992,0.25182173134069324,21,7
0.95,0.05,WS_N_100_K_30_P_0.2,0.3788462719001275,0.2022785455191041,21,8
0.96,0.05,WS_N_100_K_30_P_0.2,0.3827294483396389,0.1932144299292197,21,9
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705812933061117,0.0,23,0
0.98,0.05,WS_N_100_K_30_P_0.2,0.37532175265379925,0.1414213562373095,23,1
0.98,0.05,WS_N_100_K_30_P_0.2,0.3761416866644665,0.1414213562373095,23,2
0.98,0.05,WS_N_100_K_30_P_0.2,0.37679773602897976,0.1414213562373095,23,3
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705351848540952,0.0,23,4
0.98,0.05,WS_N_100_K_30_P_0.2,0.3770524530992678,0.1414213562373095,23,5
0.98,0.05,WS_N_100_K_30_P_0.2,0.37592422167492046,0.1414213562373095,23,6
0.97,0.05,WS_N_100_K_30_P_0.2,0.3798897015050211,0.17320508075688773,23,7
0.96,0.05,WS_N_100_K_30_P_0.2,0.38154072917083925,0.19638685690286062,23,8
0.98,0.05,WS_N_100_K_30_P_0.2,0.3759579683060776,0.13891893099126232,23,9
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705812933061117,0.0,25,0
0.99,0.05,WS_N_100_K_30_P_0.2,0.3720652571542487,0.1,25,1
0.99,0.05,WS_N_100_K_30_P_0.2,0.37301646597963267,0.1,25,2
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699946947004102,0.0,25,3
0.99,0.05,WS_N_100_K_30_P_0.2,0.374116278557249,0.1,25,4
0.99,0.05,WS_N_100_K_30_P_0.2,0.3726059836541038,0.1,25,5
0.99,0.05,WS_N_100_K_30_P_0.2,0.37387238317831556,0.1,25,6
0.98,0.05,WS_N_100_K_30_P_0.2,0.37881034854041123,0.1414213562373095,25,7
1.0,0.05,WS_N_100_K_30_P_0.2,0.36975547628817745,0.0,25,8
1.0,0.05,WS_N_100_K_30_P_0.2,0.371174626430029,0.0,25,9
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705812933061117,0.0,27,0
1.0,0.05,WS_N_100_K_30_P_0.2,0.36956826666991494,0.0,27,1
0.99,0.05,WS_N_100_K_30_P_0.2,0.3736719371252514,0.1,27,2
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699946947004102,0.0,27,3
0.99,0.05,WS_N_100_K_30_P_0.2,0.3747283325488726,0.1,27,4
1.0,0.05,WS_N_100_K_30_P_0.2,0.3697193015139798,0.0,27,5
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693876359193684,0.0,27,6
1.0,0.05,WS_N_100_K_30_P_0.2,0.36964108952234814,0.0,27,7
0.99,0.05,WS_N_100_K_30_P_0.2,0.3742358154672403,0.1,27,8
1.0,0.05,WS_N_100_K_30_P_0.2,0.371174626430029,0.0,27,9
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705812933061117,0.0,29,0
1.0,0.05,WS_N_100_K_30_P_0.2,0.36956826666991494,0.0,29,1
1.0,0.05,WS_N_100_K_30_P_0.2,0.369766805958142,0.0,29,2
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699946947004102,0.0,29,3
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705351848540952,0.0,29,4
1.0,0.05,WS_N_100_K_30_P_0.2,0.3697193015139798,0.0,29,5
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693876359193684,0.0,29,6
1.0,0.05,WS_N_100_K_30_P_0.2,0.36964108952234814,0.0,29,7
1.0,0.05,WS_N_100_K_30_P_0.2,0.36975547628817745,0.0,29,8
1.0,0.05,WS_N_100_K_30_P_0.2,0.371174626430029,0.0,29,9
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705812933061117,0.0,31,0
1.0,0.05,WS_N_100_K_30_P_0.2,0.36956826666991494,0.0,31,1
1.0,0.05,WS_N_100_K_30_P_0.2,0.369766805958142,0.0,31,2
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699946947004102,0.0,31,3
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705351848540952,0.0,31,4
1.0,0.05,WS_N_100_K_30_P_0.2,0.3697193015139798,0.0,31,5
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693876359193684,0.0,31,6
1.0,0.05,WS_N_100_K_30_P_0.2,0.36964108952234814,0.0,31,7
1.0,0.05,WS_N_100_K_30_P_0.2,0.36975547628817745,0.0,31,8
1.0,0.05,WS_N_100_K_30_P_0.2,0.371174626430029,0.0,31,9
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705812933061117,0.0,33,0
1.0,0.05,WS_N_100_K_30_P_0.2,0.36956826666991494,0.0,33,1
1.0,0.05,WS_N_100_K_30_P_0.2,0.369766805958142,0.0,33,2
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699946947004102,0.0,33,3
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705351848540952,0.0,33,4
1.0,0.05,WS_N_100_K_30_P_0.2,0.3697193015139798,0.0,33,5
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693876359193684,0.0,33,6
1.0,0.05,WS_N_100_K_30_P_0.2,0.36964108952234814,0.0,33,7
1.0,0.05,WS_N_100_K_30_P_0.2,0.36975547628817745,0.0,33,8
1.0,0.05,WS_N_100_K_30_P_0.2,0.371174626430029,0.0,33,9
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705812933061117,0.0,35,0
1.0,0.05,WS_N_100_K_30_P_0.2,0.36956826666991494,0.0,35,1
1.0,0.05,WS_N_100_K_30_P_0.2,0.369766805958142,0.0,35,2
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699946947004102,0.0,35,3
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705351848540952,0.0,35,4
1.0,0.05,WS_N_100_K_30_P_0.2,0.3697193015139798,0.0,35,5
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693876359193684,0.0,35,6
1.0,0.05,WS_N_100_K_30_P_0.2,0.36964108952234814,0.0,35,7
1.0,0.05,WS_N_100_K_30_P_0.2,0.36975547628817745,0.0,35,8
1.0,0.05,WS_N_100_K_30_P_0.2,0.371174626430029,0.0,35,9
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705812933061117,0.0,37,0
1.0,0.05,WS_N_100_K_30_P_0.2,0.36956826666991494,0.0,37,1
1.0,0.05,WS_N_100_K_30_P_0.2,0.369766805958142,0.0,37,2
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699946947004102,0.0,37,3
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705351848540952,0.0,37,4
1.0,0.05,WS_N_100_K_30_P_0.2,0.3697193015139798,0.0,37,5
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693876359193684,0.0,37,6
1.0,0.05,WS_N_100_K_30_P_0.2,0.36964108952234814,0.0,37,7
1.0,0.05,WS_N_100_K_30_P_0.2,0.36975547628817745,0.0,37,8
1.0,0.05,WS_N_100_K_30_P_0.2,0.371174626430029,0.0,37,9
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705812933061117,0.0,39,0
1.0,0.05,WS_N_100_K_30_P_0.2,0.36956826666991494,0.0,39,1
1.0,0.05,WS_N_100_K_30_P_0.2,0.369766805958142,0.0,39,2
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699946947004102,0.0,39,3
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705351848540952,0.0,39,4
1.0,0.05,WS_N_100_K_30_P_0.2,0.3697193015139798,0.0,39,5
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693876359193684,0.0,39,6
1.0,0.05,WS_N_100_K_30_P_0.2,0.36964108952234814,0.0,39,7
1.0,0.05,WS_N_100_K_30_P_0.2,0.36975547628817745,0.0,39,8
1.0,0.05,WS_N_100_K_30_P_0.2,0.371174626430029,0.0,39,9
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705812933061117,0.0,41,0
1.0,0.05,WS_N_100_K_30_P_0.2,0.36956826666991494,0.0,41,1
1.0,0.05,WS_N_100_K_30_P_0.2,0.369766805958142,0.0,41,2
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699946947004102,0.0,41,3
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705351848540952,0.0,41,4
1.0,0.05,WS_N_100_K_30_P_0.2,0.3697193015139798,0.0,41,5
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693876359193684,0.0,41,6
1.0,0.05,WS_N_100_K_30_P_0.2,0.36964108952234814,0.0,41,7
1.0,0.05,WS_N_100_K_30_P_0.2,0.36975547628817745,0.0,41,8
1.0,0.05,WS_N_100_K_30_P_0.2,0.371174626430029,0.0,41,9
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705812933061117,0.0,43,0
1.0,0.05,WS_N_100_K_30_P_0.2,0.36956826666991494,0.0,43,1
1.0,0.05,WS_N_100_K_30_P_0.2,0.369766805958142,0.0,43,2
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699946947004102,0.0,43,3
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705351848540952,0.0,43,4
1.0,0.05,WS_N_100_K_30_P_0.2,0.3697193015139798,0.0,43,5
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693876359193684,0.0,43,6
1.0,0.05,WS_N_100_K_30_P_0.2,0.36964108952234814,0.0,43,7
1.0,0.05,WS_N_100_K_30_P_0.2,0.36975547628817745,0.0,43,8
1.0,0.05,WS_N_100_K_30_P_0.2,0.371174626430029,0.0,43,9
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705812933061117,0.0,45,0
1.0,0.05,WS_N_100_K_30_P_0.2,0.36956826666991494,0.0,45,1
1.0,0.05,WS_N_100_K_30_P_0.2,0.369766805958142,0.0,45,2
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699946947004102,0.0,45,3
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705351848540952,0.0,45,4
1.0,0.05,WS_N_100_K_30_P_0.2,0.3697193015139798,0.0,45,5
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693876359193684,0.0,45,6
1.0,0.05,WS_N_100_K_30_P_0.2,0.36964108952234814,0.0,45,7
1.0,0.05,WS_N_100_K_30_P_0.2,0.36975547628817745,0.0,45,8
1.0,0.05,WS_N_100_K_30_P_0.2,0.371174626430029,0.0,45,9
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705812933061117,0.0,47,0
1.0,0.05,WS_N_100_K_30_P_0.2,0.36956826666991494,0.0,47,1
1.0,0.05,WS_N_100_K_30_P_0.2,0.369766805958142,0.0,47,2
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699946947004102,0.0,47,3
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705351848540952,0.0,47,4
1.0,0.05,WS_N_100_K_30_P_0.2,0.3697193015139798,0.0,47,5
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693876359193684,0.0,47,6
1.0,0.05,WS_N_100_K_30_P_0.2,0.36964108952234814,0.0,47,7
1.0,0.05,WS_N_100_K_30_P_0.2,0.36975547628817745,0.0,47,8
1.0,0.05,WS_N_100_K_30_P_0.2,0.371174626430029,0.0,47,9
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705812933061117,0.0,49,0
1.0,0.05,WS_N_100_K_30_P_0.2,0.36956826666991494,0.0,49,1
1.0,0.05,WS_N_100_K_30_P_0.2,0.369766805958142,0.0,49,2
1.0,0.05,WS_N_100_K_30_P_0.2,0.3699946947004102,0.0,49,3
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705351848540952,0.0,49,4
1.0,0.05,WS_N_100_K_30_P_0.2,0.3697193015139798,0.0,49,5
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693876359193684,0.0,49,6
1.0,0.05,WS_N_100_K_30_P_0.2,0.36964108952234814,0.0,49,7
1.0,0.05,WS_N_100_K_30_P_0.2,0.36975547628817745,0.0,49,8
1.0,0.05,WS_N_100_K_30_P_0.2,0.371174626430029,0.0,49,9
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,0
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,1
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,2
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,3
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,4
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,5
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,6
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,7
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,8
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,9
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,0
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,1
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,2
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,3
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,4
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,5
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,6
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,7
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,8
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,9
0.0,0.1,WS_N_100_K_30_P_0.2,0.3742504083432382,1.0,5,0
0.0,0.1,WS_N_100_K_30_P_0.2,0.36666666666666664,1.0,5,1
0.0,0.1,WS_N_100_K_30_P_0.2,0.36727840092956615,1.0,5,2
0.0,0.1,WS_N_100_K_30_P_0.2,0.3793103448275862,1.0,5,3
0.0,0.1,WS_N_100_K_30_P_0.2,0.33274125344009114,0.958849367354809,5,4
0.0,0.1,WS_N_100_K_30_P_0.2,0.3089429413399512,0.942423190842831,5,5
0.0,0.1,WS_N_100_K_30_P_0.2,0.3793103448275862,1.0,5,6
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,5,7
0.0,0.1,WS_N_100_K_30_P_0.2,0.34425403225806456,0.9920338267536633,5,8
0.0,0.1,WS_N_100_K_30_P_0.2,0.36431294638331796,1.0,5,9
0.08108108108108109,0.1,WS_N_100_K_30_P_0.2,0.2307378241303351,0.6792760337017686,7,0
0.0,0.1,WS_N_100_K_30_P_0.2,0.1958921350483684,0.7265504986476755,7,1
0.0,0.1,WS_N_100_K_30_P_0.2,0.23859769479181364,0.8240984349083791,7,2
0.07042253521126761,0.1,WS_N_100_K_30_P_0.2,0.23780032908821916,0.6899943819184546,7,3
0.03225806451612903,0.1,WS_N_100_K_30_P_0.2,0.21219287503960657,0.7161431190444617,7,4
0.0196078431372549,0.1,WS_N_100_K_30_P_0.2,0.20749208524289617,0.7504924526385737,7,5
0.027777777777777776,0.1,WS_N_100_K_30_P_0.2,0.21218065845686668,0.6819153784431772,7,6
0.043478260869565216,0.1,WS_N_100_K_30_P_0.2,0.20928416607823747,0.6887579780759424,7,7
0.04411764705882353,0.1,WS_N_100_K_30_P_0.2,0.21741612526275114,0.694281584489588,7,8
0.09859154929577464,0.1,WS_N_100_K_30_P_0.2,0.22660082658239586,0.6787371368389421,7,9
0.25,0.1,WS_N_100_K_30_P_0.2,0.31478783156651624,0.6121268594040308,9,0
0.31,0.1,WS_N_100_K_30_P_0.2,0.3150830494392504,0.6033421834831274,9,1
0.28,0.1,WS_N_100_K_30_P_0.2,0.3254186191741714,0.6099014096350281,9,2
0.25,0.1,WS_N_100_K_30_P_0.2,0.3200540266465286,0.615938474775377,9,3
0.28,0.1,WS_N_100_K_30_P_0.2,0.32373287454086164,0.6061474123737709,9,4
0.28,0.1,WS_N_100_K_30_P_0.2,0.3167249183661992,0.6102811797602674,9,5
0.32,0.1,WS_N_100_K_30_P_0.2,0.3168044028010895,0.6086448156214451,9,6
0.29,0.1,WS_N_100_K_30_P_0.2,0.3153592254635267,0.6026967162392822,9,7
0.3,0.1,WS_N_100_K_30_P_0.2,0.32096669972147684,0.6116960446452964,9,8
0.31,0.1,WS_N_100_K_30_P_0.2,0.3215118618029144,0.6133403155954676,9,9
0.38,0.1,WS_N_100_K_30_P_0.2,0.32199446921771196,0.48141507779435744,11,0
0.33,0.1,WS_N_100_K_30_P_0.2,0.3113169221436799,0.47162421005841804,11,1
0.34,0.1,WS_N_100_K_30_P_0.2,0.3167157354399865,0.4770747432318797,11,2
0.35,0.1,WS_N_100_K_30_P_0.2,0.3162797397255276,0.47800315943478744,11,3
0.38,0.1,WS_N_100_K_30_P_0.2,0.3185163556009922,0.45846851494400825,11,4
0.35,0.1,WS_N_100_K_30_P_0.2,0.31904290274013697,0.48029920241075014,11,5
0.33,0.1,WS_N_100_K_30_P_0.2,0.30928251271777984,0.48630156110122463,11,6
0.33,0.1,WS_N_100_K_30_P_0.2,0.32576093796728733,0.4888571828510648,11,7
0.34,0.1,WS_N_100_K_30_P_0.2,0.3198449229630054,0.4755628861832309,11,8
0.33,0.1,WS_N_100_K_30_P_0.2,0.3014545588960549,0.463396065995567,11,9
0.47,0.1,WS_N_100_K_30_P_0.2,0.3172239323790609,0.3328686866414407,13,0
0.47,0.1,WS_N_100_K_30_P_0.2,0.3340190881767017,0.34662592505204454,13,1
0.45,0.1,WS_N_100_K_30_P_0.2,0.3214434324238948,0.3342373107094284,13,2
0.43,0.1,WS_N_100_K_30_P_0.2,0.32119779554721156,0.3368812524964762,13,3
0.43,0.1,WS_N_100_K_30_P_0.2,0.3180875058607259,0.33108644884342847,13,4
0.43,0.1,WS_N_100_K_30_P_0.2,0.32223575239281305,0.3432075039965238,13,5
0.44,0.1,WS_N_100_K_30_P_0.2,0.3110335536550159,0.3269266345696573,13,6
