acc,gamma,graph,mse_naive,mse_our,rate,seed
0.45,0.05,WS_N_100_K_30_P_0.2,0.3406176456028507,0.39773637829281133,13,43
0.5,0.05,WS_N_100_K_30_P_0.2,0.3551294531303653,0.40777068147924816,13,44
0.51,0.05,WS_N_100_K_30_P_0.2,0.35883939433759554,0.40215256984684017,13,45
0.42,0.05,WS_N_100_K_30_P_0.2,0.33653847115613345,0.40018477181422457,13,46
0.44,0.05,WS_N_100_K_30_P_0.2,0.3411770083150061,0.4159925109100386,13,47
0.43,0.05,WS_N_100_K_30_P_0.2,0.3482223815847741,0.41554371905667475,13,48
0.38,0.05,WS_N_100_K_30_P_0.2,0.32620577835008574,0.40340525463299315,13,49
0.68,0.05,WS_N_100_K_30_P_0.2,0.3785840446516645,0.4271406840786875,15,40
0.73,0.05,WS_N_100_K_30_P_0.2,0.38333377535740637,0.4068926343758607,15,41
0.71,0.05,WS_N_100_K_30_P_0.2,0.3768863026200987,0.40590729411456344,15,42
0.69,0.05,WS_N_100_K_30_P_0.2,0.38462510469499606,0.4298614363530689,15,43
0.63,0.05,WS_N_100_K_30_P_0.2,0.35556931549531934,0.41400101726906813,15,44
0.67,0.05,WS_N_100_K_30_P_0.2,0.38537491785983635,0.44472134200534286,15,45
0.6,0.05,WS_N_100_K_30_P_0.2,0.36213787308089496,0.4463559048540432,15,46
0.71,0.05,WS_N_100_K_30_P_0.2,0.38981329961442585,0.4360144787482855,15,47
0.69,0.05,WS_N_100_K_30_P_0.2,0.385827145104805,0.43738612925614434,15,48
0.71,0.05,WS_N_100_K_30_P_0.2,0.38880936764367396,0.4238118041763768,15,49
0.84,0.05,WS_N_100_K_30_P_0.2,0.3900576670728714,0.33926154991190777,17,40
0.84,0.05,WS_N_100_K_30_P_0.2,0.39237360037298213,0.33893612359947894,17,41
0.82,0.05,WS_N_100_K_30_P_0.2,0.39135125027332823,0.3609777456727593,17,42
0.74,0.05,WS_N_100_K_30_P_0.2,0.3906902614594552,0.40298564612384563,17,43
0.81,0.05,WS_N_100_K_30_P_0.2,0.3949561750418477,0.3674362940835359,17,44
0.87,0.05,WS_N_100_K_30_P_0.2,0.38883901537511706,0.3204715232700868,17,45
0.79,0.05,WS_N_100_K_30_P_0.2,0.3895649694680457,0.3775239190214453,17,46
0.77,0.05,WS_N_100_K_30_P_0.2,0.3820975685430253,0.378379207578936,17,47
0.8,0.05,WS_N_100_K_30_P_0.2,0.38680957675893957,0.36228164837283927,17,48
0.76,0.05,WS_N_100_K_30_P_0.2,0.38336107367500294,0.3889317910173657,17,49
0.91,0.05,WS_N_100_K_30_P_0.2,0.3904449388385346,0.2769805266068487,19,40
0.91,0.05,WS_N_100_K_30_P_0.2,0.39496396422400465,0.28584487086028315,19,41
0.93,0.05,WS_N_100_K_30_P_0.2,0.3895531488308355,0.252273438588369,19,42
0.9,0.05,WS_N_100_K_30_P_0.2,0.39190527677378617,0.29262787139357227,19,43
0.92,0.05,WS_N_100_K_30_P_0.2,0.386643681494152,0.24922325491791408,19,44
0.92,0.05,WS_N_100_K_30_P_0.2,0.3907560929409728,0.2668177748525651,19,45
0.94,0.05,WS_N_100_K_30_P_0.2,0.3881112903988246,0.23425804426506422,19,46
0.89,0.05,WS_N_100_K_30_P_0.2,0.39730582860189007,0.30809883543321837,19,47
0.91,0.05,WS_N_100_K_30_P_0.2,0.3861941704876945,0.2771774443993466,19,48
0.92,0.05,WS_N_100_K_30_P_0.2,0.39197913981351507,0.27005934504412205,19,49
0.96,0.05,WS_N_100_K_30_P_0.2,0.3834384588869401,0.1966309078570706,21,40
0.95,0.05,WS_N_100_K_30_P_0.2,0.38219533420608626,0.21144202257405953,21,41
0.97,0.05,WS_N_100_K_30_P_0.2,0.37836997073296447,0.1694664704673718,21,42
0.97,0.05,WS_N_100_K_30_P_0.2,0.3763459030442022,0.16903090270166338,21,43
0.95,0.05,WS_N_100_K_30_P_0.2,0.3819208246804632,0.2111137101854304,21,44
0.99,0.05,WS_N_100_K_30_P_0.2,0.37404911715425027,0.1,21,45
0.94,0.05,WS_N_100_K_30_P_0.2,0.3850954658033078,0.23162591103005303,21,46
0.96,0.05,WS_N_100_K_30_P_0.2,0.38047852955656586,0.19319936435257806,21,47
0.94,0.05,WS_N_100_K_30_P_0.2,0.3851308611118642,0.23164174650176647,21,48
0.94,0.05,WS_N_100_K_30_P_0.2,0.38757874203098874,0.231204375116608,21,49
0.99,0.05,WS_N_100_K_30_P_0.2,0.37232961268249604,0.1,23,40
0.95,0.05,WS_N_100_K_30_P_0.2,0.38425697500858225,0.2204935852237623,23,41
0.95,0.05,WS_N_100_K_30_P_0.2,0.3811205033099327,0.20609199932894604,23,42
1.0,0.05,WS_N_100_K_30_P_0.2,0.3696428496722367,0.0,23,43
0.99,0.05,WS_N_100_K_30_P_0.2,0.3748368676496873,0.1,23,44
0.99,0.05,WS_N_100_K_30_P_0.2,0.3729583451661314,0.1,23,45
0.98,0.05,WS_N_100_K_30_P_0.2,0.3780962678087489,0.13706891608017793,23,46
0.99,0.05,WS_N_100_K_30_P_0.2,0.37454052726356235,0.1,23,47
0.96,0.05,WS_N_100_K_30_P_0.2,0.380701208622293,0.19669491322575908,23,48
1.0,0.05,WS_N_100_K_30_P_0.2,0.37020253157299815,0.0,23,49
1.0,0.05,WS_N_100_K_30_P_0.2,0.369834407037049,0.0,25,40
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700462382637762,0.0,25,41
0.97,0.05,WS_N_100_K_30_P_0.2,0.378613754743117,0.16924677505942107,25,42
1.0,0.05,WS_N_100_K_30_P_0.2,0.3696428496722367,0.0,25,43
1.0,0.05,WS_N_100_K_30_P_0.2,0.3703637995486274,0.0,25,44
0.99,0.05,WS_N_100_K_30_P_0.2,0.3715903775806643,0.1,25,45
0.98,0.05,WS_N_100_K_30_P_0.2,0.37797300851155374,0.1414213562373095,25,46
1.0,0.05,WS_N_100_K_30_P_0.2,0.3703452531933781,0.0,25,47
0.99,0.05,WS_N_100_K_30_P_0.2,0.3715462794319197,0.1,25,48
0.97,0.05,WS_N_100_K_30_P_0.2,0.38143404841853934,0.17320508075688773,25,49
0.99,0.05,WS_N_100_K_30_P_0.2,0.3730834782349574,0.1,27,40
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700462382637762,0.0,27,41
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693912637256028,0.0,27,42
1.0,0.05,WS_N_100_K_30_P_0.2,0.3696428496722367,0.0,27,43
0.99,0.05,WS_N_100_K_30_P_0.2,0.3742627016181916,0.1,27,44
0.99,0.05,WS_N_100_K_30_P_0.2,0.37630446414596475,0.1,27,45
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705316487024513,0.0,27,46
1.0,0.05,WS_N_100_K_30_P_0.2,0.3703452531933781,0.0,27,47
1.0,0.05,WS_N_100_K_30_P_0.2,0.3686512994915995,0.0,27,48
0.99,0.05,WS_N_100_K_30_P_0.2,0.3741031143809262,0.1,27,49
1.0,0.05,WS_N_100_K_30_P_0.2,0.369834407037049,0.0,29,40
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700462382637762,0.0,29,41
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693912637256028,0.0,29,42
1.0,0.05,WS_N_100_K_30_P_0.2,0.3696428496722367,0.0,29,43
1.0,0.05,WS_N_100_K_30_P_0.2,0.3703637995486274,0.0,29,44
1.0,0.05,WS_N_100_K_30_P_0.2,0.3704673742412513,0.0,29,45
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705316487024513,0.0,29,46
1.0,0.05,WS_N_100_K_30_P_0.2,0.3703452531933781,0.0,29,47
1.0,0.05,WS_N_100_K_30_P_0.2,0.3686512994915995,0.0,29,48
1.0,0.05,WS_N_100_K_30_P_0.2,0.37020253157299815,0.0,29,49
1.0,0.05,WS_N_100_K_30_P_0.2,0.369834407037049,0.0,31,40
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700462382637762,0.0,31,41
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693912637256028,0.0,31,42
1.0,0.05,WS_N_100_K_30_P_0.2,0.3696428496722367,0.0,31,43
1.0,0.05,WS_N_100_K_30_P_0.2,0.3703637995486274,0.0,31,44
1.0,0.05,WS_N_100_K_30_P_0.2,0.3704673742412513,0.0,31,45
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705316487024513,0.0,31,46
1.0,0.05,WS_N_100_K_30_P_0.2,0.3703452531933781,0.0,31,47
1.0,0.05,WS_N_100_K_30_P_0.2,0.3686512994915995,0.0,31,48
1.0,0.05,WS_N_100_K_30_P_0.2,0.37020253157299815,0.0,31,49
1.0,0.05,WS_N_100_K_30_P_0.2,0.369834407037049,0.0,33,40
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700462382637762,0.0,33,41
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693912637256028,0.0,33,42
1.0,0.05,WS_N_100_K_30_P_0.2,0.3696428496722367,0.0,33,43
1.0,0.05,WS_N_100_K_30_P_0.2,0.3703637995486274,0.0,33,44
1.0,0.05,WS_N_100_K_30_P_0.2,0.3704673742412513,0.0,33,45
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705316487024513,0.0,33,46
1.0,0.05,WS_N_100_K_30_P_0.2,0.3703452531933781,0.0,33,47
1.0,0.05,WS_N_100_K_30_P_0.2,0.3686512994915995,0.0,33,48
1.0,0.05,WS_N_100_K_30_P_0.2,0.37020253157299815,0.0,33,49
1.0,0.05,WS_N_100_K_30_P_0.2,0.369834407037049,0.0,35,40
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700462382637762,0.0,35,41
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693912637256028,0.0,35,42
1.0,0.05,WS_N_100_K_30_P_0.2,0.3696428496722367,0.0,35,43
1.0,0.05,WS_N_100_K_30_P_0.2,0.3703637995486274,0.0,35,44
1.0,0.05,WS_N_100_K_30_P_0.2,0.3704673742412513,0.0,35,45
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705316487024513,0.0,35,46
1.0,0.05,WS_N_100_K_30_P_0.2,0.3703452531933781,0.0,35,47
1.0,0.05,WS_N_100_K_30_P_0.2,0.3686512994915995,0.0,35,48
1.0,0.05,WS_N_100_K_30_P_0.2,0.37020253157299815,0.0,35,49
1.0,0.05,WS_N_100_K_30_P_0.2,0.369834407037049,0.0,37,40
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700462382637762,0.0,37,41
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693912637256028,0.0,37,42
1.0,0.05,WS_N_100_K_30_P_0.2,0.3696428496722367,0.0,37,43
1.0,0.05,WS_N_100_K_30_P_0.2,0.3703637995486274,0.0,37,44
1.0,0.05,WS_N_100_K_30_P_0.2,0.3704673742412513,0.0,37,45
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705316487024513,0.0,37,46
1.0,0.05,WS_N_100_K_30_P_0.2,0.3703452531933781,0.0,37,47
1.0,0.05,WS_N_100_K_30_P_0.2,0.3686512994915995,0.0,37,48
1.0,0.05,WS_N_100_K_30_P_0.2,0.37020253157299815,0.0,37,49
1.0,0.05,WS_N_100_K_30_P_0.2,0.369834407037049,0.0,39,40
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700462382637762,0.0,39,41
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693912637256028,0.0,39,42
1.0,0.05,WS_N_100_K_30_P_0.2,0.3696428496722367,0.0,39,43
1.0,0.05,WS_N_100_K_30_P_0.2,0.3703637995486274,0.0,39,44
1.0,0.05,WS_N_100_K_30_P_0.2,0.3704673742412513,0.0,39,45
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705316487024513,0.0,39,46
1.0,0.05,WS_N_100_K_30_P_0.2,0.3703452531933781,0.0,39,47
1.0,0.05,WS_N_100_K_30_P_0.2,0.3686512994915995,0.0,39,48
1.0,0.05,WS_N_100_K_30_P_0.2,0.37020253157299815,0.0,39,49
1.0,0.05,WS_N_100_K_30_P_0.2,0.369834407037049,0.0,41,40
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700462382637762,0.0,41,41
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693912637256028,0.0,41,42
1.0,0.05,WS_N_100_K_30_P_0.2,0.3696428496722367,0.0,41,43
1.0,0.05,WS_N_100_K_30_P_0.2,0.3703637995486274,0.0,41,44
1.0,0.05,WS_N_100_K_30_P_0.2,0.3704673742412513,0.0,41,45
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705316487024513,0.0,41,46
1.0,0.05,WS_N_100_K_30_P_0.2,0.3703452531933781,0.0,41,47
1.0,0.05,WS_N_100_K_30_P_0.2,0.3686512994915995,0.0,41,48
1.0,0.05,WS_N_100_K_30_P_0.2,0.37020253157299815,0.0,41,49
1.0,0.05,WS_N_100_K_30_P_0.2,0.369834407037049,0.0,43,40
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700462382637762,0.0,43,41
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693912637256028,0.0,43,42
1.0,0.05,WS_N_100_K_30_P_0.2,0.3696428496722367,0.0,43,43
1.0,0.05,WS_N_100_K_30_P_0.2,0.3703637995486274,0.0,43,44
1.0,0.05,WS_N_100_K_30_P_0.2,0.3704673742412513,0.0,43,45
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705316487024513,0.0,43,46
1.0,0.05,WS_N_100_K_30_P_0.2,0.3703452531933781,0.0,43,47
1.0,0.05,WS_N_100_K_30_P_0.2,0.3686512994915995,0.0,43,48
1.0,0.05,WS_N_100_K_30_P_0.2,0.37020253157299815,0.0,43,49
1.0,0.05,WS_N_100_K_30_P_0.2,0.369834407037049,0.0,45,40
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700462382637762,0.0,45,41
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693912637256028,0.0,45,42
1.0,0.05,WS_N_100_K_30_P_0.2,0.3696428496722367,0.0,45,43
1.0,0.05,WS_N_100_K_30_P_0.2,0.3703637995486274,0.0,45,44
1.0,0.05,WS_N_100_K_30_P_0.2,0.3704673742412513,0.0,45,45
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705316487024513,0.0,45,46
1.0,0.05,WS_N_100_K_30_P_0.2,0.3703452531933781,0.0,45,47
1.0,0.05,WS_N_100_K_30_P_0.2,0.3686512994915995,0.0,45,48
1.0,0.05,WS_N_100_K_30_P_0.2,0.37020253157299815,0.0,45,49
1.0,0.05,WS_N_100_K_30_P_0.2,0.369834407037049,0.0,47,40
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700462382637762,0.0,47,41
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693912637256028,0.0,47,42
1.0,0.05,WS_N_100_K_30_P_0.2,0.3696428496722367,0.0,47,43
1.0,0.05,WS_N_100_K_30_P_0.2,0.3703637995486274,0.0,47,44
1.0,0.05,WS_N_100_K_30_P_0.2,0.3704673742412513,0.0,47,45
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705316487024513,0.0,47,46
1.0,0.05,WS_N_100_K_30_P_0.2,0.3703452531933781,0.0,47,47
1.0,0.05,WS_N_100_K_30_P_0.2,0.3686512994915995,0.0,47,48
1.0,0.05,WS_N_100_K_30_P_0.2,0.37020253157299815,0.0,47,49
1.0,0.05,WS_N_100_K_30_P_0.2,0.369834407037049,0.0,49,40
1.0,0.05,WS_N_100_K_30_P_0.2,0.3700462382637762,0.0,49,41
1.0,0.05,WS_N_100_K_30_P_0.2,0.3693912637256028,0.0,49,42
1.0,0.05,WS_N_100_K_30_P_0.2,0.3696428496722367,0.0,49,43
1.0,0.05,WS_N_100_K_30_P_0.2,0.3703637995486274,0.0,49,44
1.0,0.05,WS_N_100_K_30_P_0.2,0.3704673742412513,0.0,49,45
1.0,0.05,WS_N_100_K_30_P_0.2,0.3705316487024513,0.0,49,46
1.0,0.05,WS_N_100_K_30_P_0.2,0.3703452531933781,0.0,49,47
1.0,0.05,WS_N_100_K_30_P_0.2,0.3686512994915995,0.0,49,48
1.0,0.05,WS_N_100_K_30_P_0.2,0.37020253157299815,0.0,49,49
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,40
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,41
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,42
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,43
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,44
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,45
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,46
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,47
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,48
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,1,49
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,40
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,41
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,42
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,43
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,44
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,45
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,46
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,47
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,48
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,3,49
0.0,0.1,WS_N_100_K_30_P_0.2,0.3567974419997566,0.9782599587129523,5,40
0.0,0.1,WS_N_100_K_30_P_0.2,0.389342169455415,1.0,5,41
0.0,0.1,WS_N_100_K_30_P_0.2,0.36262889015817407,0.9896929763820698,5,42
0.0,0.1,WS_N_100_K_30_P_0.2,0.4001984072334014,1.0,5,43
0.0,0.1,WS_N_100_K_30_P_0.2,0.3615529744738285,0.9878086299208649,5,44
0.5,0.1,WS_N_100_K_30_P_0.2,-1.0,-1.0,5,45
0.0,0.1,WS_N_100_K_30_P_0.2,0.36632018204767625,0.9886393921952725,5,46
0.0,0.1,WS_N_100_K_30_P_0.2,0.3721329418666075,1.0,5,47
0.0,0.1,WS_N_100_K_30_P_0.2,0.3281530725529914,0.9600095222970687,5,48
0.0,0.1,WS_N_100_K_30_P_0.2,0.400524577530083,0.9873459733071873,5,49
0.0547945205479452,0.1,WS_N_100_K_30_P_0.2,0.21635536967052288,0.67403256072313,7,40
0.0,0.1,WS_N_100_K_30_P_0.2,0.19599785960706398,0.7426897697384365,7,41
0.04411764705882353,0.1,WS_N_100_K_30_P_0.2,0.20047512413609825,0.6948335389569366,7,42
0.016666666666666666,0.1,WS_N_100_K_30_P_0.2,0.19910491908617042,0.7192071743254713,7,43
0.04225352112676056,0.1,WS_N_100_K_30_P_0.2,0.2238593945244861,0.6912165529553107,7,44
0.0,0.1,WS_N_100_K_30_P_0.2,0.21829262391652604,0.722711364983742,7,45
0.058823529411764705,0.1,WS_N_100_K_30_P_0.2,0.22373287490377214,0.7002394010343345,7,46
0.1267605633802817,0.1,WS_N_100_K_30_P_0.2,0.2374503222740353,0.6758213282390471,7,47
0.04411764705882353,0.1,WS_N_100_K_30_P_0.2,0.21072585609536093,0.6994682589099503,7,48
0.028985507246376812,0.1,WS_N_100_K_30_P_0.2,0.21423746111347772,0.6930298220602314,7,49
0.27,0.1,WS_N_100_K_30_P_0.2,0.3095194710598134,0.6075169236505228,9,40
0.29,0.1,WS_N_100_K_30_P_0.2,0.32152681717588316,0.6090328764377599,9,41
0.26,0.1,WS_N_100_K_30_P_0.2,0.30668035334989957,0.6061331166777049,9,42
0.28,0.1,WS_N_100_K_30_P_0.2,0.3181887740438116,0.6120410993685717,9,43
0.31,0.1,WS_N_100_K_30_P_0.2,0.3201893002272294,0.6074624315214249,9,44
0.29,0.1,WS_N_100_K_30_P_0.2,0.3246601147284553,0.6123941492804115,9,45
0.31,0.1,WS_N_100_K_30_P_0.2,0.31169250254358827,0.6036207812560072,9,46
0.31,0.1,WS_N_100_K_30_P_0.2,0.31190399816528636,0.6024913761711633,9,47
0.3,0.1,WS_N_100_K_30_P_0.2,0.3163808053371094,0.6019310102149885,9,48
0.28,0.1,WS_N_100_K_30_P_0.2,0.3118792526951492,0.6137148969477118,9,49
0.36,0.1,WS_N_100_K_30_P_0.2,0.3245825654751927,0.4753759543815313,11,40
0.34,0.1,WS_N_100_K_30_P_0.2,0.31975286493005334,0.48292900776034875,11,41
0.34,0.1,WS_N_100_K_30_P_0.2,0.3235769811665919,0.4730943456510113,11,42
0.34,0.1,WS_N_100_K_30_P_0.2,0.3152930272732617,0.4662958209081191,11,43
0.33,0.1,WS_N_100_K_30_P_0.2,0.31550621048070987,0.4859062244087023,11,44
0.31,0.1,WS_N_100_K_30_P_0.2,0.3210808897996442,0.48719890892463136,11,45
0.28,0.1,WS_N_100_K_30_P_0.2,0.3160617919483354,0.49081662730331577,11,46
0.34,0.1,WS_N_100_K_30_P_0.2,0.324877249171315,0.49772942778564133,11,47
0.36,0.1,WS_N_100_K_30_P_0.2,0.31646708556520337,0.47110865428161386,11,48
0.28,0.1,WS_N_100_K_30_P_0.2,0.32053844568078677,0.49121402419971627,11,49
0.44,0.1,WS_N_100_K_30_P_0.2,0.3159136489305109,0.32613342016471736,13,40
0.48,0.1,WS_N_100_K_30_P_0.2,0.32582593181531444,0.3502691018154049,13,41
0.46,0.1,WS_N_100_K_30_P_0.2,0.3449123339521124,0.35469324232262456,13,42
0.45,0.1,WS_N_100_K_30_P_0.2,0.32851140156016445,0.33750439939268795,13,43
0.48,0.1,WS_N_100_K_30_P_0.2,0.34221387282208815,0.3469923395034446,13,44
0.46,0.1,WS_N_100_K_30_P_0.2,0.3430600751570706,0.3487514255147701,13,45
0.52,0.1,WS_N_100_K_30_P_0.2,0.31878465208357243,0.3288820201933659,13,46
